SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
160865,0,1,0.6804,0.0627,0,0,0.1342,0,0,675000€
160866,0,1,,,0,0,,0,0,225000€
160868,0,0,,,0,0,,0,0,900000€
160872,0,0,0.9388,0.086,0,0,0.1642,0,0,225000€
160873,0,0,0.6532,0.0166,0,0,0.0684,0,0,225000€
160874,0,0,,,0,0,,0,0,225000€
160877,0,1,0.8096,0.17600000000000002,0,0,0.3232,0,0,675000€
160879,0,0,,,0,0,,0,0,193500€
160882,0,0,,,1,0,,0,0,405000€
160885,0,1,0.7076,0.0208,0,0,0.1086,0,0,481500€
160888,0,0,,,0,0,,0,0,423000€
160893,0,0,0.932,0.0225,0,0,0.1189,0,0,360000€
160898,0,0,,,0,0,,0,0,270000€
160901,0,1,0.66,0.0016,0,0,0.0103,0,0,720000€
160903,0,0,,,1,0,,0,0,450000€
160907,0,0,0.6736,0.0259,0,0,0.1146,0,0,301500€
160910,0,0,,,0,1,,0,0,225000€
160911,0,0,,,0,0,,0,0,135000€
160912,0,0,,,1,0,,0,0,112500€
160917,0,0,,,1,0,,0,0,450000€
160923,0,0,,,0,0,,0,0,675000€
160924,0,0,0.7756,,0,0,0.0923,0,0,450000€
160925,0,0,,,0,0,,0,0,337500€
160933,0,0,,,1,0,,0,0,463500€
160944,0,0,,,0,0,,0,0,1057500€
160946,0,0,0.9728,0.0,0,0,0.0385,0,0,882000€
160948,0,0,,,0,0,,0,0,238500€
160952,0,0,,,0,0,,0,0,1125000€
160958,0,0,,,0,0,,0,0,1143000€
160961,0,0,,,0,0,,0,0,202500€
160965,0,0,,,0,0,,0,0,405000€
160967,0,0,,,0,0,,0,0,630000€
160970,0,1,0.7348,0.0,0,0,0.1018,0,0,454500€
160971,0,1,0.6736,0.0011,0,0,0.0137,0,0,270000€
160974,0,0,,,0,0,,0,0,270000€
160977,0,1,0.6736,0.0056,0,0,0.0599,0,0,450000€
160980,0,0,,,0,0,,0,0,1125000€
160981,0,0,0.4016,0.0007,0,0,0.0034,0,0,382500€
160984,0,1,,,1,0,,0,0,135000€
160985,0,0,,,1,0,,0,0,1125000€
160986,0,0,0.6532,0.0,0,0,0.0547,0,0,1125000€
160987,0,0,,,0,0,,0,0,900000€
160993,0,0,0.8504,0.0353,0,0,0.2001,0,0,90000€
160996,0,0,,,0,0,,0,0,472500€
161003,0,0,,,0,1,,0,0,675000€
161012,0,1,0.7212,0.0063,0,0,0.1206,0,0,292500€
161015,0,0,,,0,0,,0,0,1125000€
