SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
413725,0,0,,,0,1,,0,0,472500€
413728,0,0,,,0,1,,0,0,594000€
413737,0,1,0.6804,0.0,0,0,0.2788,0,0,661500€
413738,0,0,0.898,0.0418,0,0,0.065,0,0,900000€
413739,0,0,0.898,0.0092,0,0,0.0684,0,0,1125000€
413741,0,0,,,0,0,,0,0,495000€
413747,0,0,0.6940000000000001,0.0036,1,0,0.0171,0,0,360000€
413750,0,1,,,0,0,,0,0,1350000€
413753,0,0,0.6056,,1,0,0.0068,0,0,225000€
413772,0,0,,,0,0,,0,0,225000€
413773,0,1,0.0,0.0081,0,0,0.0111,0,0,207000€
413779,0,0,,,1,1,,0,0,225000€
413784,0,1,,,0,0,,0,0,540000€
413786,0,1,,,0,0,,0,0,225000€
413787,0,0,,,1,0,,0,0,162000€
413790,0,1,0.5444,0.002,0,0,0.0137,0,0,135000€
413791,0,0,,,0,0,,0,0,675000€
413792,0,0,0.728,0.0545,0,0,0.2027,0,0,252000€
413795,0,1,,,0,0,,0,0,1179000€
413796,0,0,0.6532,0.1094,0,0,0.0513,0,0,243000€
413801,0,1,,,1,0,,0,0,247500€
413803,0,0,,,0,0,,0,0,531000€
413805,0,0,,,0,0,,0,0,585000€
413808,0,0,,,0,0,,0,0,1800000€
413811,0,0,,,0,1,,0,0,589500€
413812,0,1,0.728,,0,0,0.5541,0,0,585000€
413818,0,1,0.8436,0.0073,0,0,0.0513,0,0,900000€
413822,0,0,,,0,0,,0,0,598500€
413830,0,0,,,0,0,,0,0,540000€
413835,0,1,,,0,0,,0,0,225000€
413838,0,0,,,0,0,,0,0,737784€
413839,0,1,,,0,0,,0,0,1350000€
413840,0,1,,,0,0,,0,0,360000€
413846,0,0,0.7008,0.0077,0,0,0.0513,0,0,630000€
413849,0,0,,,0,0,,0,0,270000€
413852,0,1,0.8776,0.1092,0,0,0.1342,0,0,900000€
413859,0,0,,,1,0,,0,0,580500€
413872,0,0,,,0,0,,0,0,1093500€
413873,0,0,,,0,1,,0,0,382500€
413876,0,0,,,0,0,,0,0,247500€
413880,0,1,,,0,0,,0,0,225000€
413884,0,0,0.6396,0.0089,0,0,0.0676,0,0,112500€
413887,0,0,,,0,0,,0,0,675000€
413889,0,1,,,0,0,,0,0,675000€
413890,0,1,0.6940000000000001,0.0378,0,0,0.0641,0,0,1125000€
413891,0,0,,,0,0,,0,0,454500€
413893,0,0,,,0,0,,0,0,225000€
413899,0,0,0.7212,0.1182,0,0,0.0727,0,0,202500€
413900,0,0,,,0,0,,0,0,1305000€
413907,0,0,0.7756,0.0355,0,0,0.0487,0,0,337500€
413913,0,0,0.83,0.1744,1,0,0.1419,0,0,720000€
413914,0,1,0.6668,0.0171,0,0,0.0855,0,0,675000€
413925,0,0,,,0,0,,0,0,1138500€
413926,0,0,,,0,0,,0,0,189000€
413928,0,0,,,0,0,,0,0,1080000€
413933,0,0,,,0,0,,0,0,202500€
413938,0,1,0.8096,0.0373,0,0,0.1231,0,0,679500€
413939,0,1,,,0,0,,0,0,270000€
413944,0,1,,,0,0,,0,0,225000€
413951,0,0,0.8096,0.0421,0,0,0.0676,0,0,1350000€
413962,0,0,0.8232,0.0087,0,0,,0,0,675000€
413963,0,0,,,0,0,,0,0,504000€
413965,0,0,0.6464,0.0063,1,0,0.0257,0,0,1260000€
413969,0,0,,,0,0,,0,1,675000€
413974,0,1,0.5512,0.0247,0,0,0.0197,0,0,288000€
413987,0,0,,,0,1,,0,0,270000€
413991,0,0,,,0,1,,0,0,270000€
413994,0,0,0.7688,0.0375,0,0,0.2745,0,0,454500€
413996,0,0,,,1,1,,0,0,450000€
413997,0,1,,,0,0,,0,0,450000€
413999,0,0,,,0,0,,0,0,913500€
414004,0,0,,,0,0,,0,0,454500€
414005,0,0,0.5376,0.0,0,0,0.0009,0,0,454500€
414006,0,0,,,1,0,,0,0,1350000€
414009,0,0,,,0,0,,0,0,315000€
414011,0,0,0.6464,0.0075,0,0,0.053,0,0,193500€
414014,0,0,,,0,0,,0,0,1575000€
414019,0,1,0.8572,0.0954,0,0,0.2121,0,0,202500€
414024,0,0,,,0,1,,0,0,454500€
414030,0,0,0.8164,,0,0,,0,0,720000€
414035,0,0,,,0,0,,0,0,247500€
414040,0,1,,,0,0,,0,0,900000€
414044,0,1,0.6532,,0,0,,0,0,675000€
414048,0,0,,,0,0,,0,0,360000€
414051,0,0,,,0,0,,0,0,913500€
414054,0,0,,,1,0,,0,0,364500€
414063,0,0,0.83,0.0122,0,0,0.118,0,0,517500€
414064,0,0,0.8028,,0,0,,0,0,675000€
414073,0,0,,,1,0,,0,0,450000€
414077,0,0,,,0,0,,0,0,1575000€
414082,0,1,,,1,0,,0,0,450000€
414084,0,0,,,0,0,,0,0,229500€
414086,0,1,,,0,0,,0,0,675000€
414087,0,0,,,0,0,,0,0,202500€
414095,0,0,0.6872,0.0116,0,0,0.0855,0,0,103500€
414101,0,0,,,0,0,,0,0,675000€
414103,0,0,,,0,1,,0,0,135000€
414111,0,0,,,0,0,,0,0,675000€
414112,0,0,,,1,0,,0,0,810000€
414116,0,0,,,0,0,,0,0,585000€
414119,0,0,0.7552,,0,0,,0,0,481500€
414122,0,0,,,0,0,,0,0,238500€
414130,0,0,,,0,0,,0,0,225000€
414131,0,0,0.8436,0.1293,0,0,0.2138,0,0,450000€
414136,0,0,0.6804,,0,0,0.0599,0,0,963000€
414139,0,0,,,0,0,,0,0,1575000€
414141,0,0,,,0,0,,0,0,481500€
414143,0,1,,,0,0,,0,0,454500€
414145,0,0,,,1,0,,0,0,450000€
414148,0,0,,,0,0,,0,0,450000€
414151,0,0,,,0,0,,0,0,450000€
414152,0,0,,,1,0,,0,0,351000€
414154,0,0,,,0,0,,0,0,900000€
414158,0,0,,,0,1,,0,0,450000€
414163,0,0,,,0,1,,0,0,463500€
414164,0,0,,,1,0,,0,0,135000€
414167,0,0,,,0,0,,0,0,247500€
414169,0,0,,,0,1,,0,0,180000€
414173,0,0,,,1,1,,0,0,243000€
414175,0,0,,,0,1,,0,0,661500€
414177,0,1,,,1,0,,0,0,135000€
414181,0,0,0.7212,0.0092,0,0,,0,0,324000€
414189,0,0,0.626,0.0062,0,0,0.0547,0,0,1170000€
414195,0,0,0.6396,,0,0,0.0624,0,0,382500€
414197,0,0,,,0,1,,0,0,225000€
414202,0,0,,,0,0,,0,0,315000€
414212,0,0,,,0,0,,0,0,904500€
414213,0,0,,,0,0,,0,0,225000€
414214,0,0,,,0,0,,0,0,1129500€
414215,0,1,,,0,0,,0,0,553500€
414216,0,0,,,0,0,,0,0,229500€
414218,0,0,0.7824,0.0764,1,0,0.1137,0,0,270000€
414227,0,0,,,1,0,,0,0,315000€
414228,0,0,,,0,0,,0,0,1350000€
414233,0,0,,,1,0,,0,0,495000€
414235,0,0,0.422,,0,0,0.0068,0,0,360000€
414238,0,1,0.7348,0.0,0,0,0.1838,0,0,103500€
414240,0,0,,,1,0,,0,0,697500€
414241,0,0,,,0,0,,0,0,346500€
414243,0,1,0.4492,,0,0,,0,0,540211€
414246,0,0,0.8572,0.0161,1,0,0.1026,0,0,661500€
414256,0,1,,,0,0,,0,0,679500€
414260,0,0,,,0,0,,0,0,454500€
414268,0,0,,,0,0,,0,0,387000€
414274,0,0,0.9048,0.2124,0,0,0.1445,0,0,297000€
414276,0,1,,,0,0,,0,0,675000€
414277,0,0,0.7008,0.0189,0,0,0.1018,0,0,225000€
414285,0,0,0.6124,0.0125,0,0,0.0068,0,0,270000€
414288,0,0,,,1,0,,0,0,450000€
414294,0,0,,,0,0,,0,0,283500€
414302,0,0,,,0,0,,0,0,675000€
414305,0,0,0.6804,0.0478,0,0,,0,0,148500€
414311,0,0,0.7212,0.0237,1,0,0.0821,0,0,495000€
414314,0,0,0.9728,0.01,0,0,0.0539,0,0,270000€
414316,0,0,,,0,0,,0,0,360000€
414321,0,0,0.7008,,0,0,,0,0,405000€
414322,0,0,0.7212,,0,0,,0,0,1800000€
414327,0,0,0.6804,0.0135,0,0,0.1377,0,0,247500€
414336,0,0,,,0,0,,0,0,450000€
414340,0,0,,,0,1,,0,0,1350000€
414344,0,1,,,1,0,,0,0,112500€
414347,0,1,,,0,0,,0,0,450000€
414350,0,0,,,0,0,,0,0,1575000€
414351,0,1,0.8844,0.0047,0,0,0.0265,0,0,900000€
414352,0,0,,,0,0,,0,0,225000€
414353,0,0,,,0,0,,0,0,1242000€
414361,0,0,0.6872,0.0253,0,0,0.0684,0,0,148500€
414364,0,0,0.8096,0.068,0,0,0.1428,0,0,900000€
414367,0,1,,,0,0,,0,0,243000€
414370,0,0,,,0,0,,0,0,67500€
414373,0,0,,,1,0,,0,0,900000€
414380,0,1,,,0,0,,0,0,675000€
414386,0,0,0.9796,0.0349,0,0,0.0641,0,0,675000€
414393,0,1,0.762,0.0085,0,0,0.0581,0,0,450000€
414396,0,0,0.7756,0.0098,0,0,0.0479,0,0,360000€
414398,0,0,0.8028,0.0045,0,0,0.0205,0,0,454500€
414405,0,0,,,0,0,,0,0,675000€
414414,0,0,,,0,0,,0,0,135000€
414417,0,0,,,0,0,,0,0,229500€
414420,0,0,,,0,0,,0,0,180000€
414422,0,1,0.7416,0.01,0,0,0.1539,0,0,405000€
414424,0,0,,,0,0,,0,0,472500€
414425,0,0,0.8504,0.0694,0,0,0.136,0,0,900000€
414430,0,0,0.7212,0.0531,0,0,0.1112,0,0,454500€
414435,0,0,,,0,0,,0,0,900000€
414437,0,1,0.8640000000000001,0.0111,0,0,0.041,0,0,202500€
414440,0,0,,,0,0,,0,0,180000€
414441,0,1,0.7892,0.0122,1,0,0.0154,0,0,225000€
414447,0,0,0.8368,0.0553,0,0,0.0026,0,0,225000€
414451,0,0,0.8096,0.179,0,0,0.277,0,0,157500€
414453,0,0,,,1,0,,0,0,675000€
414457,0,1,0.7348,0.0352,1,1,0.0616,0,0,675000€
414463,0,0,,,0,0,,0,0,675000€
414464,0,0,0.7484,0.0564,0,0,0.1231,0,0,2250000€
414466,0,0,0.6396,0.0134,0,0,0.077,0,0,675000€
414467,0,0,,,1,0,,0,0,270000€
414472,0,0,,,1,1,,0,0,540000€
414478,0,0,,,0,0,,0,0,1665000€
414496,0,0,0.6192,0.0307,0,0,0.0197,0,0,450000€
414506,0,0,,,1,0,,0,0,454500€
414508,0,1,0.8572,0.1479,0,0,0.1864,0,0,697500€
414510,0,0,,,0,0,,0,0,450000€
414514,0,0,,,0,1,,0,0,135000€
414516,0,0,,,0,0,,0,0,157500€
414517,0,1,,,0,0,,0,0,238500€
414519,0,1,,,0,0,,0,0,270000€
414521,0,0,,,0,0,,0,0,675000€
414522,0,0,,,0,0,,0,0,1206000€
414523,0,0,0.7552,0.029,0,0,0.0581,0,0,1125000€
414526,0,0,,,0,1,,0,0,283500€
414528,0,0,0.7824,0.0121,0,0,0.047,0,0,994500€
414531,0,0,,,1,0,,0,0,900000€
414541,0,0,,,1,0,,0,0,256500€
414547,0,0,,,1,1,,0,0,450000€
414548,0,1,,,0,0,,0,0,675000€
414549,0,0,0.966,0.0523,0,0,0.1608,0,0,630000€
414551,0,0,,,0,0,,0,0,1125000€
414552,0,0,,,0,0,,0,0,463500€
414553,0,0,0.8572,0.0051,0,0,0.0376,0,0,225000€
414554,0,1,,,0,0,,0,0,1125000€
414555,0,1,,,0,0,,0,0,540211€
414562,0,0,0.7892,,1,0,0.1223,0,0,409500€
414563,0,1,,,1,0,,0,0,135000€
414564,0,0,,,0,0,,0,0,675000€
414567,0,0,0.7416,0.0106,0,0,0.0616,0,0,450000€
414579,0,1,,,1,0,,0,0,675000€
414602,0,0,,,0,0,,0,0,697500€
414604,0,0,,,0,0,,0,0,135000€
414606,0,0,,,0,0,,0,0,450000€
414607,0,0,,,0,0,,0,0,1350000€
414610,0,0,,,0,1,,0,0,450000€
414615,0,0,0.8232,0.0578,1,0,0.0923,0,0,45000€
414616,0,0,,,1,0,,0,0,454500€
414618,0,0,0.728,0.0801,0,0,0.1642,0,0,1350000€
414622,0,0,,,0,0,,0,0,117000€
414624,0,0,0.8640000000000001,0.0299,0,0,0.1231,0,0,630000€
414627,0,0,0.7756,,0,0,0.0864,0,0,225000€
414628,0,0,,,0,0,,0,0,238500€
414632,0,0,0.966,0.1183,0,0,0.195,0,0,1318500€
414633,0,0,0.7756,,0,0,,0,0,148500€
414641,0,0,,,0,0,,0,0,688500€
414642,0,0,,,0,0,,0,0,450000€
414644,0,0,0.7008,0.015,0,0,0.0881,0,0,805500€
414645,0,1,,,0,0,,0,0,225000€
414647,0,0,0.8436,0.0107,0,0,0.0504,0,0,661500€
414650,0,0,0.7688,,0,0,0.0257,0,0,634500€
414661,0,0,,,0,0,,0,0,135000€
414664,0,1,,,1,0,,0,0,450000€
414668,0,1,,,0,0,,0,0,157500€
414669,0,1,,,0,1,,0,0,679500€
414670,0,0,,,0,0,,0,0,180000€
414671,0,0,,,1,0,,0,0,180000€
414674,0,0,,,0,1,,0,0,679500€
414677,0,1,,,0,0,,0,0,1129500€
414686,0,0,,,0,1,,0,0,180000€
414687,0,0,0.8368,0.0,0,0,0.0684,0,0,270000€
414692,0,0,,,1,0,,0,0,72000€
414698,0,0,,,0,1,,0,0,360000€
414702,0,1,,,0,0,,0,0,675000€
414703,0,1,,,1,0,,0,0,517500€
414713,0,0,,,0,0,,0,0,1021500€
