SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
278624,0,0,,,1,0,,0,0,135000€
278625,0,1,,,0,0,,0,0,135000€
278631,0,0,0.7552,0.0,0,1,0.0154,0,0,225000€
278636,0,0,0.6872,0.0092,0,0,0.077,0,0,463500€
278640,0,0,,,1,0,,0,0,1116000€
278641,0,0,,,0,0,,0,0,337500€
278642,0,0,,,0,0,,0,0,657000€
278644,0,0,,,0,0,,0,0,1800000€
278652,0,0,,,0,0,,0,0,103500€
278654,0,1,0.6396,,1,0,0.041,0,0,306000€
278655,0,0,0.8164,0.018000000000000002,0,0,0.0581,0,0,450000€
278659,0,1,0.83,,1,1,0.0932,0,0,382500€
278660,0,1,,,0,0,,0,0,630000€
278667,0,0,0.9456,0.1959,0,0,0.2873,0,0,270000€
278669,0,0,0.8436,0.1375,1,0,0.077,0,0,900000€
278670,0,0,,,0,1,,0,0,1147500€
278674,0,1,0.7008,,0,0,,0,0,135000€
278678,0,0,0.8776,0.021,0,0,0.1026,0,0,922500€
278683,0,0,0.7756,0.0248,0,0,0.0898,0,0,652500€
278684,0,0,,,0,0,,0,0,1021500€
278689,0,0,,,0,0,,0,0,558000€
278694,0,1,0.7212,0.0322,0,0,0.0855,0,0,450000€
278695,0,0,,,1,0,,0,0,292500€
278698,0,0,,,1,0,,0,0,229500€
278701,0,0,,,1,0,,0,0,1206000€
278706,0,0,,,0,0,,0,0,540000€
278708,0,1,,,0,0,,0,0,193500€
278714,0,0,0.7076,0.16699999999999998,1,0,0.077,0,0,315000€
278720,0,1,,,0,0,,0,0,135000€
278721,0,1,,,0,0,,0,0,454500€
278724,0,1,,,0,0,,0,0,1125000€
278729,0,0,0.6056,0.0174,0,0,0.0128,0,0,679500€
278731,0,0,,,1,0,,0,0,315000€
278735,0,1,,,0,0,,0,0,679500€
278745,0,1,,,1,0,,0,0,540000€
278746,0,0,,,0,0,,0,0,252000€
278748,0,0,,,1,0,,0,0,900000€
278749,0,0,,,1,0,,0,0,463500€
278751,0,1,,,0,0,,0,0,247500€
278752,0,1,0.762,0.0105,0,0,0.047,0,0,900000€
278761,0,1,,,1,1,,0,0,180000€
278762,0,0,0.7144,0.0658,0,0,0.0462,0,0,157500€
278763,0,1,0.7144,0.0024,1,0,0.0197,0,0,900000€
278768,0,1,,,0,0,,0,0,270000€
278771,0,0,,,0,0,,0,0,450000€
278773,0,1,,,0,0,,0,0,720000€
278786,0,0,0.7416,0.0502,0,0,0.1026,0,0,904500€
278795,0,0,0.728,0.0181,0,0,0.1026,0,0,1125000€
278797,0,0,0.6192,0.0041,0,0,0.0171,0,0,180000€
278800,0,0,,,0,0,,0,0,238500€
278802,0,1,0.8232,0.0539,0,0,0.1189,0,0,427500€
278806,0,1,0.7484,0.0172,0,0,0.0,0,0,396000€
278809,0,1,,,0,0,,0,0,675000€
278813,0,1,,,0,0,,0,0,1575000€
278814,0,1,,,0,1,,0,0,675000€
278817,0,0,0.7892,,0,0,0.1197,0,0,900000€
278820,0,0,,,1,0,,0,0,783000€
278823,0,0,0.966,0.0223,0,0,0.0748,0,0,229500€
278824,0,0,,,0,1,,0,0,900000€
278828,0,0,,,0,0,,0,0,1449000€
278831,0,0,,,0,0,,0,0,675000€
278834,0,0,0.9388,0.4605,0,0,0.478,0,0,450000€
278835,0,1,0.8708,,1,0,0.077,0,0,67500€
278843,0,0,,,0,0,,0,0,225000€
278845,0,0,,,0,0,,0,0,900000€
278852,0,0,,,0,0,,0,0,450000€
278856,0,0,,,0,0,,0,0,225000€
278865,0,0,,,1,0,,0,0,450000€
278867,0,1,0.8164,0.0296,0,0,0.1223,0,0,90000€
278874,0,1,,,1,0,,0,0,450000€
278880,0,0,,,1,0,,0,0,900000€
