SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
438544,0,1,,,0,0,,0,0,454500€
438545,0,0,0.8028,0.0113,0,0,0.0693,0,0,594000€
438548,0,0,,,0,0,,0,0,652500€
438556,0,0,0.8096,0.0254,0,0,0.183,0,0,463500€
438557,0,0,,,0,0,,0,0,841500€
438558,0,0,0.4764,0.0,0,0,0.0051,0,0,270000€
438559,0,0,,,0,0,,0,0,225000€
438560,0,0,0.6940000000000001,0.008,0,0,0.0684,0,0,364500€
438562,0,1,,,0,0,,0,0,225000€
438565,0,1,0.8368,0.0674,0,0,0.1505,0,0,675000€
438566,0,0,0.6532,0.0045,0,0,0.0513,0,0,99000€
438572,0,0,,,0,0,,0,0,675000€
438580,0,0,0.6872,0.0553,0,0,0.0658,0,0,477000€
438583,0,1,,,0,0,,0,0,454500€
438589,0,1,,,0,1,,0,0,765000€
438592,0,0,,,0,0,,0,0,900000€
438593,0,1,0.8028,0.0155,0,0,0.2138,0,0,270000€
438603,0,0,,,1,0,,0,0,450000€
438606,0,0,,,0,0,,0,0,675000€
438608,0,0,0.7144,0.0324,0,0,0.1847,0,0,270000€
438609,0,0,,,0,0,,0,0,463500€
438614,0,1,,,0,0,,0,0,454500€
438615,0,0,,,0,0,,0,0,697500€
438622,0,0,,,0,0,,0,0,450000€
438625,0,0,0.6396,,0,0,,0,0,481500€
438628,0,0,,,0,0,,0,0,337500€
438629,0,1,0.7144,0.0,0,0,0.0855,0,0,1575000€
438630,0,0,,,0,0,,0,0,810000€
438640,0,0,,,0,0,,0,0,225000€
438646,0,1,,,0,0,,0,0,675000€
438647,0,0,,,0,1,,0,0,337500€
438648,0,0,0.6804,0.0236,0,0,0.0462,0,0,135000€
438649,0,0,,,0,1,,0,0,540000€
438652,0,0,0.9116,0.0085,0,0,0.0428,0,0,855000€
438656,0,0,,,0,0,,0,0,148500€
438657,0,0,,,0,0,,0,0,112500€
438658,0,0,,,0,0,,0,0,243000€
438665,0,0,0.7212,0.0229,0,0,0.071,0,0,900000€
438666,0,0,0.9592,0.1313,0,0,0.2044,0,0,711000€
438667,0,0,0.7416,0.0098,0,0,0.0513,0,0,243000€
438676,0,0,0.7348,0.0366,0,0,0.0795,0,0,225000€
438679,0,0,,,0,0,,0,0,270000€
438682,0,0,0.728,0.0425,0,0,0.1052,0,0,900000€
438686,0,0,,,1,0,,0,0,274500€
438689,0,0,,,0,0,,0,0,675000€
