SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
321467,0,0,,,0,0,,0,0,450000€
321468,0,1,0.7824,0.0,0,0,0.0847,0,0,1138500€
321469,0,1,,,0,0,,0,0,162000€
321474,0,0,,,0,0,,0,0,238500€
321477,0,0,,,0,0,,0,0,688500€
321481,0,0,0.7076,,0,0,,0,0,238500€
321485,0,0,,,0,0,,0,0,135000€
321487,0,0,0.6328,0.2114,0,0,0.053,0,0,378000€
321490,0,1,0.7959999999999999,0.0124,0,0,0.077,0,0,427500€
321494,0,0,0.8844,,0,0,0.2018,0,0,1125000€
321495,0,0,0.8232,,0,0,,0,0,234000€
321496,0,0,,,0,0,,0,0,180000€
321497,0,0,,,0,0,,0,0,450000€
321501,0,0,,,0,0,,0,0,162000€
321503,0,1,,,0,1,,0,0,225000€
321506,0,0,0.762,0.0798,0,0,0.2099,0,0,450000€
321509,0,0,,,1,0,,0,0,450000€
321512,0,0,,,0,0,,0,0,315000€
321513,0,0,,,1,0,,0,0,225000€
321517,0,0,,,0,0,,0,0,810000€
321519,0,1,0.5852,0.0182,0,0,,0,0,675000€
321520,0,0,,,0,0,,0,0,180000€
321522,0,0,,,1,0,,0,0,270000€
321523,0,0,0.5920000000000001,0.0014,1,0,0.0068,0,0,630000€
321530,0,0,,,0,0,,0,0,679500€
321542,0,0,,,0,0,,0,0,675000€
321544,0,0,,,0,1,,0,0,517500€
321552,0,0,,,0,0,,0,0,598500€
321556,0,0,,,0,0,,0,0,679500€
321560,0,0,,,0,0,,0,0,1152000€
321561,0,0,0.8028,0.0081,0,0,0.0513,0,0,279000€
321566,0,0,,0.0,0,0,0.0068,0,0,202500€
321570,0,0,,,1,0,,0,0,1125000€
321580,0,0,,,0,0,,0,0,450000€
321581,0,0,0.6804,0.0264,0,0,0.0205,0,0,675000€
321582,0,1,0.6940000000000001,,0,0,,0,0,315000€
321584,0,0,0.7144,,0,0,0.2873,0,0,900000€
321590,0,0,0.7552,0.3105,0,0,0.1086,0,0,315000€
321591,0,0,,,0,0,,0,0,675000€
321595,0,0,,,0,0,,0,0,450000€
321598,0,0,0.7824,0.0114,1,0,0.0941,0,0,675000€
321608,0,0,,,0,0,,0,0,279000€
321612,0,0,,,0,0,,0,0,270000€
321614,0,0,0.6940000000000001,0.0987,0,0,0.1847,0,0,2250000€
321615,0,0,,,0,0,,0,0,139500€
321616,0,0,0.83,0.0638,0,0,,0,0,270000€
321619,0,0,0.9048,0.0291,0,0,0.0812,0,0,1966500€
321623,0,1,,,0,0,,0,0,225000€
321626,0,0,,,0,0,,0,0,315000€
321628,0,0,0.8028,0.0308,0,0,0.0513,0,0,180000€
321631,0,0,0.7824,0.0,0,0,0.0599,0,0,1485000€
321632,0,0,0.6804,,0,0,,0,0,450000€
321633,0,1,0.8232,0.03,0,0,0.0513,0,0,913500€
321636,0,0,,,0,0,,0,0,103500€
321639,0,0,,,1,0,,0,0,675000€
321643,0,0,,,0,0,,0,0,900000€
321644,0,0,,,0,0,,0,0,346500€
321651,0,0,,,1,1,,0,0,315000€
321662,0,0,0.8096,0.0442,0,0,0.0923,0,0,238500€
321664,0,1,0.5852,0.0012,0,0,0.0068,0,0,1125000€
321666,0,0,0.626,0.0006,0,0,0.0068,0,0,225000€
321669,0,0,,,0,0,,0,0,454500€
321671,0,0,,,0,0,,0,0,225000€
321672,0,0,0.66,0.0122,0,0,0.0881,0,0,90000€
321673,0,0,,,0,0,,0,0,495000€
321674,0,0,0.7076,0.0115,0,0,0.0855,0,0,900000€
321680,0,0,,,0,0,,0,0,675000€
321681,0,0,0.66,,0,0,0.0068,0,0,216000€
321682,0,1,,,0,0,,0,0,247500€
321692,0,0,0.7688,0.0016,0,0,0.0103,0,0,409500€
321693,0,1,,,0,0,,0,0,477000€
321695,0,0,,,0,0,,0,0,1665000€
321708,0,1,,,0,0,,0,0,337500€
321716,0,0,,,0,0,,0,0,666000€
321717,0,0,,,1,0,,0,0,495000€
321724,0,0,,,0,1,,0,0,382500€
321728,0,1,,,0,0,,0,0,688500€
321732,0,0,,,0,0,,0,0,238500€
321735,0,0,0.7552,0.0023,0,0,0.0847,0,0,675000€
321736,0,0,,,1,0,,0,0,675000€
321740,0,0,0.7348,0.0477,0,0,0.2035,0,0,450000€
321742,0,1,0.7756,0.0147,0,0,0.056,0,0,229500€
321744,0,0,,0.2719,0,0,,0,0,247500€
321745,0,1,,,0,1,,0,0,675000€
321748,0,0,0.7348,,0,0,,0,0,1125000€
321751,0,1,,,0,0,,0,0,288000€
321752,0,1,,,0,0,,0,0,193500€
321753,0,0,,,0,0,,0,0,225000€
321755,0,0,,,0,0,,0,0,45000€
321764,0,1,,,0,0,,0,0,292500€
321769,0,1,,,1,0,,0,0,540000€
321777,0,0,0.7688,0.0113,0,1,0.0513,0,0,900000€
321781,0,0,,,0,0,,0,0,418500€
321783,0,0,0.7552,,0,1,0.0205,0,0,238500€
321785,0,0,,,0,0,,0,0,360000€
321796,0,0,0.7144,0.0092,0,0,0.041,0,0,229500€
321797,0,1,0.7348,0.0672,0,0,0.1231,0,0,1575000€
321800,0,0,0.9592,0.1326,0,0,0.0611,0,0,463500€
321811,0,0,,,1,0,,0,0,900000€
321812,0,0,,,0,0,,0,0,1575000€
321814,0,1,,,1,0,,0,0,225000€
321819,0,0,,,0,0,,0,0,180000€
321823,0,1,,,0,1,,0,0,855000€
321826,0,0,0.9796,0.0097,0,0,0.0539,0,0,832500€
321827,0,0,,,1,0,,0,0,135000€
321829,0,1,,,0,0,,0,0,450000€
