SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
193540,0,0,,,0,0,,0,0,171000€
193544,0,0,,,0,0,,0,0,675000€
193546,0,0,0.6124,0.0053,0,0,0.0291,0,0,373500€
193552,0,0,0.8028,0.0224,0,0,0.0137,0,0,225000€
193556,0,0,0.8572,0.0917,0,0,0.3031,0,0,459000€
193561,0,1,,,1,1,,0,0,675000€
193562,0,1,,,0,0,,0,0,225000€
193563,0,0,0.7959999999999999,0.0599,0,0,0.1026,0,0,180000€
193566,0,0,0.6872,0.0471,0,0,0.1018,0,0,1534500€
193571,0,0,,,0,0,,0,0,571500€
193577,0,0,,,0,0,,0,0,1548000€
193580,0,0,,,1,1,,0,0,900000€
193581,0,0,,,0,1,,0,0,247500€
193584,0,0,,,0,1,,0,0,135000€
193585,0,0,,0.0086,0,0,0.0547,0,0,315000€
193588,0,1,0.6124,0.0145,0,0,0.0504,0,0,283500€
193591,0,0,,,0,0,,0,0,1062000€
193596,0,0,,0.2801,0,0,0.1539,0,0,679500€
193598,0,0,0.7416,,0,0,0.0513,0,0,180000€
193599,0,0,0.7824,0.0096,0,0,,0,0,675000€
193601,0,1,,,1,1,,0,0,855000€
193605,0,1,0.7688,,0,0,0.1231,0,0,180000€
193606,0,1,,,1,0,,0,0,499500€
193607,0,0,0.8436,0.0332,0,0,0.1368,0,0,103500€
193610,0,0,,,0,0,,0,0,459000€
193611,0,0,,,1,0,,0,0,1350000€
193616,0,0,,,1,0,,0,0,1161000€
193631,0,0,,,0,0,,0,0,144000€
193632,0,0,,,0,0,,0,0,337500€
193636,0,1,,,0,0,,0,0,675000€
193638,0,0,0.9388,,0,0,,0,0,1350000€
193639,0,0,,,1,0,,0,0,238500€
193641,0,1,,,0,0,,0,0,261000€
193650,0,0,,,1,0,,0,0,90000€
193651,0,1,,,1,0,,0,0,270000€
193653,0,0,,,1,0,,0,0,450000€
193655,0,1,,,0,0,,0,0,247500€
193657,0,0,0.66,,0,0,0.0137,0,0,247500€
193659,0,0,0.7552,0.0184,0,0,0.0676,0,0,450000€
193661,0,0,0.7348,0.0124,1,0,0.0684,0,0,171000€
193662,0,0,,,0,1,,0,0,166500€
193668,0,1,0.2656,0.0038,0,0,0.0077,0,0,1129500€
193669,0,0,0.4424,0.0,0,0,0.0026,0,0,454500€
193670,0,1,0.6328,,0,0,0.0684,0,0,900000€
193673,0,0,0.6328,0.0009,1,0,0.0068,0,0,450000€
193676,0,0,,,0,0,,0,0,508500€
193678,0,1,,,0,0,,0,0,99000€
193683,0,0,0.5920000000000001,0.0051,0,0,0.0154,0,0,180000€
