SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
445433,0,0,,,0,0,,0,0,135000€
445440,0,0,0.8776,0.0,0,0,0.1667,0,0,135000€
445445,0,0,,,0,0,,0,0,675000€
445446,0,0,0.7892,0.0,0,0,0.3386,0,0,810000€
445447,0,0,,,1,0,,0,0,90000€
445450,0,0,0.66,,0,0,0.1368,0,0,576000€
445451,0,0,,,0,0,,0,0,225000€
445458,0,0,0.932,0.0661,0,0,0.2736,0,0,540000€
445468,0,1,,,0,0,,0,0,270000€
445471,0,0,0.898,,0,0,,0,0,945000€
445473,0,0,,,0,0,,0,0,463500€
445474,0,0,,,0,0,,0,0,1075500€
445476,0,0,,,0,0,,0,0,900000€
445477,0,1,,,0,0,,0,0,1773000€
445478,0,1,,,1,0,,0,0,238500€
445479,0,0,,,1,0,,0,0,112500€
445480,0,0,,,1,0,,0,0,396000€
445481,0,1,,,0,0,,0,0,675000€
445485,0,0,,,0,0,,0,0,454500€
445487,0,0,,,0,0,,0,0,675000€
445498,0,0,0.6124,0.0192,0,0,0.0778,0,0,450000€
445506,0,0,,,1,0,,0,0,135000€
445511,0,0,,,0,0,,0,0,1080000€
445514,0,0,,,0,0,,0,0,1129500€
445516,0,0,,,0,0,,0,0,315000€
445517,0,0,,,0,0,,0,0,225000€
445522,0,0,,,0,0,,0,0,229500€
445523,0,1,,,1,0,,0,0,810000€
445526,0,0,,,0,1,,0,0,553500€
445529,0,1,,,1,0,,0,0,315000€
445534,0,0,0.7416,0.0,0,0,0.0,0,0,675000€
445535,0,0,0.626,0.0004,0,0,0.0068,0,0,157500€
445538,0,0,,,1,0,,0,0,292500€
445539,0,1,,,0,0,,0,0,270000€
445540,0,0,,,0,0,,0,0,535500€
445541,0,1,0.762,0.0733,0,0,,0,0,1800000€
445542,0,1,0.8776,0.0,0,0,0.1069,0,0,540000€
445547,0,0,,,0,0,,0,0,90000€
445549,0,0,,,0,0,,0,0,337500€
445551,0,0,,,1,0,,0,0,2070000€
445560,0,0,,,0,0,,0,0,112500€
445562,0,0,,,0,0,,0,0,900000€
445564,0,1,,,0,0,,0,0,202500€
445565,0,0,,,0,1,,0,0,463500€
445570,0,0,,,0,0,,0,0,360000€
445574,0,0,,,0,0,,0,0,900000€
445577,0,1,,,0,0,,0,0,1345500€
445582,0,0,,,0,0,,0,0,675000€
445597,0,0,,,0,0,,0,0,490500€
445600,0,1,0.6804,0.0129,0,0,0.0599,0,0,679500€
445604,0,0,,,0,0,,0,0,270000€
445605,0,0,,,0,0,,0,0,229500€
445608,0,0,0.7824,,0,0,0.2172,0,0,450000€
445619,0,0,,,0,0,,0,0,747000€
445622,0,0,,,0,0,,0,0,162000€
445624,0,0,,,0,0,,0,0,405000€
445629,0,0,0.9252,0.0259,0,0,,0,0,1125000€
445631,0,0,0.6328,0.002,0,0,0.0188,0,0,459000€
445636,0,0,,,0,0,,0,0,1080000€
445638,0,0,0.9524,0.0762,0,0,0.1967,0,0,855000€
445642,0,0,,,1,0,,0,0,112500€
445645,0,0,,,0,0,,0,0,157500€
445647,0,0,,,0,0,,0,0,288000€
445654,0,1,0.66,0.0073,0,0,0.0676,0,0,261000€
445658,0,0,,,0,1,,0,0,450000€
445660,0,0,,,1,0,,0,0,675000€
445661,0,0,0.8504,0.0249,0,0,0.0539,0,0,459000€
445662,0,0,0.9252,0.0078,0,0,0.0274,0,0,225000€
445663,0,0,,,0,0,,0,0,913500€
445664,0,0,,,0,1,,0,0,139500€
445665,0,1,0.6192,0.1171,0,0,0.0676,0,0,1125000€
445667,0,1,0.6872,0.028,0,0,0.0599,0,0,778500€
445669,0,1,,,1,0,,0,0,270000€
445670,0,1,,,0,0,,0,0,391500€
445681,0,0,,,1,0,,0,0,1035000€
445683,0,0,,,1,0,,0,0,256500€
445685,0,0,,,0,0,,0,0,1125000€
445688,0,1,0.7756,0.003,0,0,0.4361,0,0,427500€
445689,0,0,0.8096,0.0,0,0,0.0616,0,0,283500€
445693,0,1,,,0,0,,0,0,765000€
445694,0,0,0.8368,0.0259,0,0,0.0983,0,0,1174500€
445695,0,1,0.6124,0.0678,0,0,0.0556,0,0,171000€
445702,0,1,,,0,0,,0,0,945000€
445710,0,1,,,0,0,,0,0,405000€
445712,0,0,,,0,0,,0,0,472500€
445715,0,0,,,0,0,,0,0,783000€
445726,0,0,,,1,0,,0,0,454500€
445729,0,0,0.7892,0.0113,0,0,0.0752,0,0,828000€
445734,0,0,0.6056,0.0031,0,0,0.1009,0,0,135000€
445735,0,1,,,0,1,,0,0,675000€
445737,0,1,0.7144,0.0017,0,0,0.0137,0,0,180000€
445738,0,0,,,0,0,,0,0,360000€
445748,0,0,,,0,0,,0,0,1026000€
445749,0,1,,,0,0,,0,0,225000€
445750,0,0,0.8708,0.0367,0,0,0.0513,0,0,270000€
445753,0,1,,,0,0,,0,0,585000€
445756,0,0,,,1,0,,0,0,900000€
445762,0,0,,,0,1,,0,0,270000€
445767,0,0,,,0,0,,0,0,373500€
445770,0,0,0.7824,0.1432,0,0,0.4532,0,0,1125000€
445772,0,0,0.8572,,0,0,0.1026,0,0,180000€
445773,0,0,0.6056,0.0024,0,0,0.0103,0,0,252000€
445774,0,0,0.7484,0.0476,0,0,0.0513,0,0,360000€
445775,0,0,0.7756,0.0,0,0,0.0911,0,0,270000€
445777,0,0,,,0,0,,0,0,481500€
445783,0,0,,,0,0,,0,0,868500€
445784,0,1,0.7756,0.084,0,0,0.1847,0,0,337500€
445785,0,0,,,0,0,,0,0,1800000€
445792,0,1,,,1,0,,0,0,1125000€
445797,0,0,,,0,0,,0,0,454500€
445803,0,0,,,0,1,,0,0,225000€
445807,0,0,,,0,0,,0,0,382500€
445814,0,0,,,0,0,,0,0,99000€
445815,0,0,,,0,0,,0,0,405000€
445820,0,0,,,0,1,,0,0,900000€
445821,0,1,,,0,1,,0,0,1260000€
445825,0,0,,,1,0,,0,0,540000€
445834,0,0,,,0,0,,0,0,792000€
445836,0,1,,,0,0,,0,0,450000€
445837,0,0,,,0,0,,0,0,1125000€
445842,0,0,,,1,0,,0,0,900000€
445844,0,0,,0.0206,0,0,,0,0,1354500€
445848,0,1,0.7212,0.0275,0,0,0.0513,0,0,292500€
445851,0,1,,,1,1,,0,0,679500€
445855,0,0,0.762,0.0269,0,0,0.1308,0,0,229500€
445862,0,1,,,1,0,,0,0,450000€
445866,0,0,,,0,1,,0,0,40500€
445868,0,0,0.728,0.0524,0,0,0.1167,0,0,585000€
445870,0,0,,,0,0,,0,0,270000€
445873,0,0,0.966,0.0771,1,0,0.171,0,0,148500€
445879,0,0,,,0,0,,0,0,454500€
445883,0,0,,,0,0,,0,0,67500€
445891,0,0,,,0,0,,0,0,135000€
445899,0,0,,,1,0,,0,0,679500€
445900,0,0,,,0,0,,0,0,810000€
445904,0,0,0.8504,0.0199,0,0,0.0923,0,0,1755000€
445906,0,0,,,0,0,,0,0,477000€
445909,0,0,,,0,0,,0,0,675000€
445915,0,0,,,0,0,,0,0,450000€
445921,0,1,0.626,0.0023,0,1,0.0239,0,0,270000€
445929,0,0,,,0,0,,0,0,90000€
445934,0,0,,,0,0,,0,0,1170000€
445937,0,0,,,0,0,,0,0,135000€
445939,0,0,,,1,0,,0,0,1075500€
445940,0,0,,,1,1,,0,0,1125000€
445945,0,0,,,0,0,,0,0,675000€
445955,0,1,,,0,0,,0,0,454500€
445958,0,1,,,0,0,,0,0,540000€
445962,0,0,,,0,1,,0,0,157500€
445963,0,0,,,0,1,,0,0,913500€
445964,0,1,,,1,0,,0,0,315000€
445973,0,0,,,0,0,,0,0,1125000€
445978,0,1,0.7076,0.0131,0,1,0.0,0,0,450000€
445982,0,0,0.7688,,0,0,,0,0,463500€
445983,0,0,0.6328,0.0044,0,0,0.0308,0,0,468000€
445986,0,0,0.8504,0.0,0,0,0.0821,0,0,1593000€
445992,0,0,,,0,0,,0,0,180000€
445994,0,0,,,1,1,,0,0,67500€
445997,0,0,0.8096,0.018000000000000002,0,0,0.2078,0,0,225000€
445998,0,0,,,0,0,,0,0,675000€
446011,0,0,,,0,0,,0,0,495000€
446015,0,0,,,0,0,,0,0,495000€
446018,0,0,0.7552,0.0273,0,0,0.1013,0,0,270000€
446020,0,0,,,0,0,,0,0,225000€
446021,0,0,,,0,0,,0,0,270000€
446024,0,0,0.8436,0.0232,0,0,0.1146,0,0,270000€
446027,0,0,0.7688,0.013,0,0,0.0462,0,0,103500€
446029,0,0,0.9252,0.0877,1,0,0.1642,0,0,270000€
446030,0,1,,,0,0,,0,0,675000€
446031,0,0,0.83,0.0,0,0,0.0026,0,0,675000€
446033,0,0,,,0,0,,0,0,450000€
446036,0,0,,,0,0,,0,0,252000€
446037,0,0,0.8368,0.0394,0,0,0.0684,0,0,387000€
446042,0,1,,,1,0,,0,0,112500€
446045,0,1,,,1,0,,0,0,315000€
446047,0,0,,,0,0,,0,0,675000€
446049,0,0,,,1,0,,0,0,1350000€
446056,0,0,,,1,0,,0,0,612000€
446057,0,0,0.9728,0.0,0,0,0.1325,0,0,1350000€
446063,0,0,,,1,0,,0,0,607608€
446070,0,0,,,1,0,,0,0,243000€
446072,0,0,,,0,0,,0,0,202500€
446075,0,0,0.9796,0.1349,0,0,0.5336,0,0,900000€
446077,0,1,0.6464,0.0022,0,0,,0,0,540000€
