SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
139547,0,1,0.6396,0.0277,0,0,0.0975,0,0,202500€
139557,0,1,,,0,0,,0,0,459000€
139566,0,1,0.8096,0.0244,0,0,0.0128,0,0,225000€
139570,0,0,0.7212,0.0197,0,0,0.1308,0,0,472500€
139576,0,0,0.6872,0.0065,0,0,0.0462,0,0,900000€
139581,0,0,,,0,0,,0,0,346500€
139585,0,1,0.6328,0.0447,1,0,0.047,0,0,135000€
139588,0,0,0.7212,0.1513,0,0,0.2557,0,0,247500€
139601,0,0,,,0,0,,0,0,270000€
139604,0,0,,,0,0,,0,0,1125000€
139605,0,0,0.8368,0.0656,0,0,0.0847,0,0,675000€
139608,0,0,0.6056,0.0382,0,0,0.1633,0,0,360000€
139612,0,1,,,0,1,,0,0,306000€
139613,0,0,,,0,1,,0,0,252000€
139614,0,0,0.8436,0.0349,0,0,0.0923,0,0,679500€
139615,0,0,0.8028,0.0,1,0,0.0205,0,0,688500€
139617,0,1,0.728,0.0999,0,0,0.1838,0,0,1350000€
139622,0,0,,,0,0,,0,0,540000€
139623,0,0,0.8232,0.0975,0,0,0.1223,0,0,450000€
139627,0,1,,,0,0,,0,0,526500€
139629,0,1,,,0,0,,0,0,940500€
139630,0,1,,,0,0,,0,0,931500€
139631,0,0,0.7144,0.0094,0,0,0.0599,0,0,648000€
139634,0,1,0.762,0.0733,0,0,,0,0,1125000€
139641,0,0,,,0,0,,0,0,450000€
139645,0,0,,,1,0,,0,0,778500€
139648,0,0,,,0,0,,0,0,337500€
139650,0,0,,,0,1,,0,0,90000€
139651,0,0,,,0,0,,0,0,877500€
139652,0,0,,,0,0,,0,0,225000€
139658,0,0,,,0,0,,0,0,450000€
139659,0,0,0.6804,0.0,0,1,0.0453,0,0,900000€
139660,0,0,,,0,1,,0,0,180000€
139662,0,0,,,0,0,,0,0,450000€
139663,0,0,0.6396,0.0023,0,0,0.0205,0,0,378000€
139665,0,0,,,0,0,,0,0,252000€
139667,0,0,,,0,0,,0,0,180000€
139668,0,0,,,0,0,,0,0,148500€
139671,0,0,0.8436,0.0084,0,0,0.0513,0,0,180000€
139678,0,0,0.8572,0.0428,0,0,0.0676,0,0,207000€
139680,0,1,,,0,0,,0,0,72000€
139682,0,1,,,1,0,,0,0,225000€
139685,0,0,,,1,0,,0,0,670500€
139686,0,1,,,1,0,,0,0,360000€
139693,0,1,0.5308,0.0012,0,0,0.0034,0,0,675000€
139696,0,0,0.7416,0.0,0,0,0.0599,0,0,229500€
139705,0,0,0.7076,0.035,0,0,0.0009,0,0,373500€
139707,0,0,0.9728,0.0043,0,0,0.136,0,0,1350000€
139709,0,0,,,0,0,,0,0,450000€
139710,0,1,,,1,0,,0,0,90000€
139711,0,0,,,0,0,,0,0,238500€
139713,0,0,0.7824,0.0,0,0,0.0641,0,0,675000€
139717,0,0,,,0,0,,0,0,225000€
139719,0,0,0.6872,0.0479,0,0,0.1018,0,0,225000€
139725,0,0,,,0,0,,0,0,1125000€
139726,0,0,,,0,1,,0,0,337500€
139733,0,0,,,0,0,,0,0,58500€
139736,0,1,0.7212,0.0,0,0,0.0855,0,0,225000€
139738,0,0,,,1,0,,0,0,675000€
139739,0,0,0.728,0.0376,0,0,0.0616,0,0,630000€
139744,0,0,0.9728,0.0549,0,0,0.1231,0,0,1224000€
139746,0,1,,,0,0,,0,0,1161000€
