SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
431283,0,0,,,0,0,,0,0,454500€
431287,0,0,0.8028,0.0374,0,0,0.1223,0,0,450000€
431288,0,0,,,0,1,,0,0,180000€
431293,0,0,,,0,0,,0,0,855000€
431299,0,0,,,0,0,,0,0,229500€
431313,0,0,,,0,0,,0,0,1125000€
431314,0,0,,,0,0,,0,0,900000€
431316,0,0,,,0,0,,0,0,1800000€
431317,0,0,,,1,0,,0,0,225000€
431320,0,0,,,0,0,,0,0,292500€
431321,0,1,0.8436,,1,0,,0,0,1125000€
431324,0,0,,,0,0,,0,0,229500€
431327,0,1,0.8912,0.1578,0,0,0.1419,0,0,900000€
431328,0,1,,,1,1,,0,0,351000€
431339,0,0,,,0,0,,0,0,675000€
431347,0,0,,,0,0,,0,0,270000€
431350,0,1,,,0,0,,0,0,1561500€
431352,0,1,,,0,0,,0,0,135000€
431354,0,1,,,0,0,,0,0,585000€
431360,0,0,0.7959999999999999,0.0508,0,0,,0,0,540000€
431363,0,0,,,0,0,,0,0,270000€
431366,0,1,0.7144,0.0736,0,0,0.1655,0,0,234000€
431376,0,0,0.6532,0.0766,0,0,0.1018,0,0,238500€
431378,0,1,,,1,0,,0,0,135000€
431379,0,1,,,0,0,,0,0,450000€
431382,0,0,,,1,0,,0,0,567000€
431385,0,0,,,0,0,,0,0,270000€
431391,0,0,0.9048,0.0088,0,0,0.0342,0,0,1125000€
431393,0,0,0.83,0.1124,0,0,0.2728,0,0,1134000€
431394,0,1,,,0,0,,0,0,454500€
431400,0,1,,,0,0,,0,0,450000€
431403,0,0,0.8164,0.0163,0,0,0.0663,0,0,900000€
431404,0,0,0.7348,0.0113,0,0,0.0838,0,0,135000€
431407,0,0,,,0,0,,0,0,135000€
431417,0,1,,,0,0,,0,0,346500€
431420,0,0,,,0,0,,0,0,472500€
431421,0,1,0.6736,0.0515,0,0,0.1018,0,0,225000€
431427,0,1,,,0,0,,0,0,225000€
431432,0,0,,,0,0,,0,0,454500€
431438,0,1,,,0,0,,0,0,378000€
431439,0,0,0.5716,0.0114,0,0,0.0068,0,0,450000€
431440,0,0,,,0,0,,0,0,904500€
431441,0,0,,,0,0,,0,0,238500€
431442,0,0,,,0,0,,0,0,603000€
431455,0,1,0.6396,0.0509,0,0,0.0684,0,0,1350000€
431460,0,1,0.932,0.0291,0,0,0.041,0,0,405000€
431462,0,1,,,0,0,,0,0,675000€
431465,0,0,,,0,0,,0,0,360000€
431466,0,0,0.7076,0.0,0,0,0.0462,0,0,225000€
431475,0,0,,,1,0,,0,0,342000€
431476,0,0,,,1,0,,0,0,180000€
431482,0,1,,,0,0,,0,0,787500€
431489,0,1,,,0,1,,0,0,247500€
431498,0,1,0.6872,,0,0,0.0599,0,0,58500€
431509,0,1,,,1,0,,0,0,225000€
431516,0,0,,,0,0,,0,0,481500€
431519,0,0,0.6872,0.0078,0,0,0.0599,0,0,306000€
431524,0,0,0.7959999999999999,,0,0,0.0385,0,0,675000€
431525,0,0,,,0,0,,0,0,225000€
431531,0,0,,,0,0,,0,0,675000€
431535,0,0,,,0,0,,0,0,553500€
431537,0,0,,,1,0,,0,0,1395000€
431541,0,0,0.932,0.0,0,0,0.0855,0,0,535500€
431547,0,0,0.8436,0.0231,0,0,0.0342,0,0,477000€
431550,0,0,,,0,1,,0,0,270000€
431556,0,0,0.7484,0.0,0,0,0.0257,0,0,675000€
431557,0,0,0.7688,0.0137,0,0,0.0616,0,0,135000€
431558,0,1,0.7552,0.0,0,0,0.0,0,0,675000€
431559,0,0,0.8232,0.0217,0,0,0.136,0,0,648000€
431564,0,0,,,1,0,,0,0,1350000€
431566,0,0,0.8028,0.026,0,0,,0,0,810000€
431572,0,0,0.7552,,0,0,,0,0,675000€
431585,0,0,,,0,0,,0,0,679500€
431586,0,1,,,0,0,,0,0,477000€
431588,0,1,,,0,0,,0,0,225000€
431598,0,0,0.7484,0.0921,0,0,0.1231,0,0,405000€
431606,0,1,0.7144,0.3182,0,0,0.2463,0,0,810000€
431608,0,0,,,0,0,,0,0,157500€
431612,0,0,,,1,1,,0,0,234000€
431613,0,0,,,0,1,,0,0,67500€
431614,0,1,0.6940000000000001,0.0513,0,0,0.1026,0,0,135000€
431617,0,1,0.7008,0.0014,0,0,0.0137,0,0,675000€
431624,0,0,,,0,0,,0,0,675000€
431628,0,0,,,0,0,,0,0,315000€
431631,0,0,,,0,0,,0,0,225000€
431641,0,0,,,0,0,,0,0,315000€
431644,0,1,,,0,0,,0,0,315000€
431645,0,0,,,0,0,,0,0,904500€
431647,0,0,0.6804,0.0368,1,0,0.077,0,0,1035000€
431657,0,0,0.6872,,0,0,,0,0,450000€
431669,0,0,,,0,0,,0,0,463500€
431670,0,0,,,0,0,,0,0,270000€
431678,0,0,,,0,0,,0,0,180000€
431685,0,0,,,1,0,,0,0,1345500€
431686,0,0,0.8572,0.0252,0,0,0.059,0,0,612000€
431692,0,0,,,0,0,,0,0,454500€
431701,0,0,,,0,0,,0,0,270000€
431702,0,0,,,0,0,,0,0,738000€
431703,0,0,0.626,0.0055,0,0,0.0539,0,0,225000€
431704,0,0,,,0,0,,0,0,252000€
431705,0,1,,,0,0,,0,0,679500€
431707,0,0,0.7756,0.0,0,0,0.1702,0,0,225000€
431708,0,0,,,0,0,,0,0,270000€
431710,0,0,,,0,0,,0,0,450000€
431717,0,0,,,0,1,,0,0,450000€
431722,0,0,,,0,0,,0,0,193500€
431724,0,0,,,0,0,,0,0,360000€
431725,0,0,,,1,0,,0,0,675000€
431727,0,1,,,1,0,,0,0,247500€
431734,0,0,,,0,0,,0,0,468000€
431736,0,0,,,0,0,,0,0,675000€
431738,0,0,,,0,0,,0,0,675000€
431739,0,0,,,0,0,,0,0,198000€
431742,0,0,0.8096,0.0,0,0,0.0274,0,0,238500€
431745,0,0,,,0,0,,0,0,360000€
431746,0,1,0.7892,0.0266,0,0,0.1223,0,0,1111500€
431748,0,0,,,0,0,,0,0,292500€
431749,0,0,0.7008,0.0484,0,0,0.1368,0,0,90000€
431752,0,1,,,0,0,,0,0,675000€
431753,0,1,,,0,1,,0,0,225000€
431758,0,0,,,0,0,,0,0,135000€
431760,0,0,0.6532,0.0084,0,0,,0,0,180000€
431761,0,1,0.7348,0.0144,0,0,0.1026,0,0,729000€
431769,0,0,0.8028,0.0566,0,0,0.071,0,0,675000€
431774,0,0,,,0,0,,0,0,180000€
431776,0,1,,0.0687,0,0,0.0975,0,0,513000€
431780,0,0,,,0,0,,0,0,540000€
431782,0,1,0.66,0.1794,0,0,0.065,0,0,675000€
431783,0,0,,,0,0,,0,0,225000€
431788,0,1,0.6396,0.0033,0,0,0.0359,0,0,454500€
431791,0,0,,,1,0,,0,0,675000€
431795,0,0,0.7552,0.0483,0,0,0.0851,0,0,283500€
431797,0,0,0.6532,0.0011,0,0,0.0137,0,0,207000€
431799,0,1,,,0,0,,0,0,508500€
431802,0,1,0.7144,0.0098,0,0,0.0838,0,0,675000€
431809,0,1,0.6532,0.0086,0,0,0.0547,0,0,450000€
431819,0,0,0.5920000000000001,0.0012,0,0,0.0239,0,0,900000€
431820,0,1,,,0,0,,0,0,90000€
431821,0,0,,,0,0,,0,0,148500€
431822,0,1,,,0,0,,0,0,310500€
431827,0,0,,,1,0,,0,0,225000€
431828,0,1,0.9728,0.0291,0,0,0.1035,0,0,1125000€
431834,0,0,,,1,0,,0,0,900000€
431836,0,0,,,0,0,,0,0,616500€
431838,0,0,0.7892,0.017,0,0,0.0616,0,0,207000€
431840,0,0,,,0,0,,0,0,1125000€
431853,0,0,,,0,0,,0,0,454500€
431856,0,0,,,0,0,,0,0,702000€
431858,0,0,,,0,0,,0,0,675000€
