SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
264443,0,0,,,0,0,,0,0,504000€
264455,0,0,,,1,0,,0,0,1125000€
264456,0,1,,,0,0,,0,0,675000€
264462,0,0,0.6396,0.0249,0,0,0.0752,0,0,180000€
264463,0,0,0.7076,0.0071,0,0,0.0496,0,0,922500€
264466,0,0,,,0,1,,0,0,450000€
264468,0,0,,,0,0,,0,0,454500€
264477,0,0,0.7959999999999999,0.0143,0,0,0.0787,0,0,1359000€
264479,0,0,,,0,0,,0,0,567000€
264482,0,0,,,0,0,,0,0,450000€
264489,0,0,0.7348,0.0,0,0,0.1531,0,0,468000€
264490,0,0,,,1,0,,0,0,270000€
264492,0,1,,,0,1,,0,0,463500€
264495,0,0,0.8368,0.0281,0,0,0.1283,0,0,90000€
264496,0,0,,,0,0,,0,0,675000€
264497,0,0,,,0,0,,0,0,1372500€
264499,0,0,,,0,0,,0,0,337500€
264501,0,0,0.8368,0.0312,0,0,0.13,0,0,454500€
264506,0,0,0.7552,0.0561,0,0,0.0641,0,0,900000€
264507,0,1,0.7212,0.0341,0,0,0.1223,0,0,1350000€
264509,0,0,,,0,0,,0,0,720000€
264510,0,0,,,0,0,,0,0,576000€
264511,0,0,,,0,0,,0,0,742500€
264518,0,1,0.6872,0.0238,0,0,0.1274,0,0,180000€
264520,0,0,,,1,1,,0,0,225000€
264528,0,0,,,0,0,,0,0,225000€
264529,0,0,,,0,1,,0,0,135000€
264531,0,0,,,0,0,,0,0,1125000€
264532,0,0,,,1,0,,0,0,315000€
264534,0,0,,,0,1,,0,0,1350000€
264539,0,0,,,0,0,,0,0,900000€
264553,0,0,,,0,0,,0,0,522000€
264555,0,0,,,0,0,,0,0,1350000€
264559,0,1,,,0,0,,0,0,315000€
264560,0,1,,,1,0,,0,0,675000€
264562,0,0,,,0,1,,0,0,229500€
264566,0,1,,,0,0,,0,0,247500€
264570,0,0,,,0,0,,0,0,463500€
264573,0,0,,,0,0,,0,0,675000€
264577,0,0,,,0,0,,0,0,225000€
264578,0,0,,,0,0,,0,0,225000€
264583,0,0,0.7824,0.0781,0,0,0.2711,0,0,225000€
264589,0,0,,,1,0,,0,0,306000€
264590,0,0,,,0,0,,0,0,450000€
264594,0,0,,,1,1,,0,0,1125000€
264596,0,1,,,0,0,,0,0,112500€
264597,0,1,,,1,0,,0,0,454500€
264598,0,0,,,0,1,,0,0,688500€
264600,0,0,,,0,0,,0,0,189000€
264602,0,1,,,0,0,,0,0,900000€
264605,0,1,,,0,0,,0,0,688500€
264611,0,0,0.83,0.0815,0,0,0.1154,0,0,675000€
264620,0,0,,,0,1,,0,0,270000€
264622,0,1,0.7824,0.2183,0,0,0.3309,0,0,90000€
264624,0,0,0.7416,,0,0,,0,0,72000€
264630,0,0,,,0,0,,0,0,931500€
264635,0,0,,,1,0,,0,0,301500€
264641,0,1,0.8028,0.0453,0,0,0.1531,0,0,162000€
264648,0,0,,,0,1,,0,0,171000€
264650,0,0,,,0,0,,0,0,450000€
264651,0,1,0.5716,0.014,0,0,0.0393,0,0,454500€
264653,0,0,0.6396,,0,0,,0,0,157500€
264661,0,0,,,0,0,,0,0,279000€
264662,0,1,,,0,0,,0,0,450000€
