SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
395382,0,1,,,0,0,,0,0,675000€
395386,0,0,,,0,0,,0,0,144000€
395398,0,0,,,0,0,,0,0,270000€
395403,0,1,0.5920000000000001,0.0089,0,0,0.0103,0,0,679500€
395404,0,1,0.6804,0.0049,0,0,0.0581,0,0,135000€
395406,0,0,0.7892,0.1112,0,0,0.2522,0,0,450000€
395409,0,0,,,0,1,,0,0,450000€
395411,0,0,,,0,0,,0,0,1125000€
395419,0,1,0.762,,0,0,,0,0,225000€
395424,0,1,0.83,0.031,0,1,0.0594,0,0,909000€
395425,0,1,,,0,0,,0,0,112500€
395428,0,0,,,0,0,,0,0,585000€
395430,0,0,,,1,1,,0,0,225000€
395435,0,0,0.8232,,0,0,0.0513,0,0,486000€
395438,0,0,,,0,0,,0,0,450000€
395445,0,0,0.8844,0.0123,0,0,0.0513,0,0,270000€
395446,0,0,0.66,0.0014,0,0,0.0077,0,0,688500€
395449,0,0,,,0,0,,0,0,450000€
395454,0,0,0.7824,0.0148,1,0,0.0838,0,0,450000€
395457,0,0,,,0,0,,0,0,1125000€
395463,0,0,,,1,0,,0,0,472500€
395465,0,0,,,0,0,,0,0,1300500€
395466,0,0,0.6464,,0,0,0.0308,0,0,234000€
395470,0,0,,,1,0,,0,0,360000€
395472,0,0,,,1,0,,0,0,202500€
395473,0,1,,,0,0,,0,0,225000€
395474,0,1,0.6396,0.006,0,0,0.0513,0,0,1084500€
395478,0,0,,,0,0,,0,0,135000€
395479,0,1,,,1,1,,0,0,675000€
395484,0,0,,,0,1,,0,0,585000€
395486,0,1,0.7144,0.2073,0,0,0.1937,0,0,900000€
395487,0,0,,,1,0,,0,0,630000€
395490,0,0,0.9524,,0,0,0.1026,0,0,679500€
395491,0,0,0.7348,0.0955,0,0,0.0599,0,0,189000€
395493,0,1,,,0,0,,0,0,405000€
395494,0,1,0.6668,0.0021,0,0,0.0205,0,0,540000€
395497,0,0,,,0,0,,0,0,900000€
395498,0,0,,,0,0,,0,0,135000€
395503,0,0,,,1,0,,0,0,360000€
395510,0,0,,,0,0,,0,0,225000€
395511,0,0,0.762,0.0949,0,0,0.0581,0,0,1125000€
395516,0,0,,,0,0,,0,0,225000€
395521,0,0,,,1,0,,0,0,225000€
395529,0,0,0.6872,0.0133,0,0,0.0812,0,0,490500€
395530,0,0,,,0,0,,0,0,337500€
395532,0,0,,,0,0,,0,0,562500€
395534,0,0,0.8572,0.0316,0,0,0.1009,0,0,567000€
395535,0,0,,,1,0,,0,0,945000€
395537,0,1,0.6804,0.0,0,0,0.0855,0,0,585000€
395539,0,0,0.5920000000000001,0.0071,0,0,0.0274,0,0,468000€
395540,0,1,,,0,0,,0,0,90000€
395542,0,0,,,0,0,,0,0,225000€
395543,0,0,0.6872,0.0079,0,0,,0,0,360000€
395546,0,1,,,1,0,,0,0,225000€
395547,0,0,0.6804,0.0064,0,0,0.0068,0,0,675000€
395557,0,1,0.6872,0.0076,0,1,0.0547,0,0,675000€
395561,0,0,0.6940000000000001,0.0235,0,0,0.0941,0,0,225000€
395569,0,0,,,1,0,,0,0,1350000€
395571,0,1,,,1,0,,0,0,616500€
395573,0,1,0.5784,0.0012,0,0,0.0068,0,0,315000€
395574,0,0,0.7892,0.0424,0,0,0.0599,0,0,1575000€
395577,0,0,,,1,0,,0,0,540000€
395578,0,0,,,0,0,,0,0,450000€
395580,0,1,0.6532,0.0028,0,0,0.0274,0,0,945000€
395581,0,0,,,0,1,,0,0,675000€
395582,0,0,,,0,0,,0,0,454500€
395583,0,0,,,0,0,,0,0,225000€
395589,0,0,,,0,0,,0,0,328500€
395591,0,0,,,0,0,,0,0,225000€
395592,0,0,,,0,0,,0,0,256500€
395598,0,1,0.626,0.0069,0,0,0.0641,0,0,135000€
395599,0,0,,,0,0,,0,0,675000€
395602,0,0,,,0,0,,0,0,202500€
395609,0,1,0.7484,0.0139,0,0,0.0847,0,0,180000€
395610,0,0,0.5784,0.0016,0,0,0.0034,0,0,1354500€
395619,0,0,,,0,0,,0,0,225000€
395621,0,0,,,0,0,,0,0,292500€
395622,0,0,,,0,0,,0,0,1125000€
395629,0,1,,,1,0,,0,0,225000€
395630,0,0,,,0,0,,0,0,675000€
395632,0,0,,,0,1,,0,0,225000€
395636,0,1,,,0,0,,0,0,900000€
395637,0,0,,,0,0,,0,0,1350000€
395639,0,0,0.83,0.0329,0,0,0.0487,0,0,1035000€
395642,0,0,0.7959999999999999,0.0141,0,0,0.077,0,0,450000€
