SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
360353,0,0,,,0,1,,0,0,360000€
360354,0,0,,,1,0,,0,0,247500€
360356,0,0,0.8164,0.0492,0,0,0.0556,0,0,225000€
360362,0,1,,,0,0,,0,0,454500€
360366,0,1,,,1,0,,0,0,306000€
360373,0,0,0.7892,0.0136,0,0,0.0761,0,0,675000€
360374,0,0,,,0,1,,0,0,450000€
360375,0,0,,,1,0,,0,0,270000€
360376,0,0,0.6804,0.0,0,0,0.077,0,0,193500€
360381,0,0,,,0,0,,0,0,765000€
360385,0,1,,,1,0,,0,0,283500€
360387,0,0,0.6736,0.0636,0,0,0.0547,0,0,1219500€
360393,0,0,,,0,0,,0,0,675000€
360397,0,0,,,1,0,,0,0,405000€
360399,0,0,0.66,0.0678,0,0,0.0539,0,0,112500€
360416,0,0,,,0,0,,0,0,328500€
360420,0,0,,,1,0,,0,0,450000€
360423,0,0,0.6804,0.0115,0,0,0.1026,0,0,900000€
360425,0,1,0.8232,0.1151,0,0,0.1642,0,0,1800000€
360432,0,0,,,0,0,,0,0,450000€
360433,0,0,,0.0058,0,0,0.0513,0,0,1102500€
360434,0,0,,,0,0,,0,0,765000€
360435,0,1,0.7824,0.0167,0,0,0.0616,0,0,679500€
360437,0,0,,,1,0,,0,0,949500€
360440,0,0,,,0,0,,0,0,450000€
360441,0,1,0.7348,0.0958,0,0,0.6447,0,0,292500€
360443,0,1,,,1,0,,0,0,585000€
360444,0,0,,,0,0,,0,0,225000€
360446,0,1,,,0,0,,0,0,1057500€
360447,0,1,,,1,0,,0,0,495000€
360448,0,1,,,0,0,,0,0,1125000€
360450,0,0,0.7688,0.0038,0,0,0.1231,0,0,900000€
360451,0,0,,,0,0,,0,0,225000€
360452,0,0,0.9252,0.0495,0,0,0.0889,0,0,202500€
360455,0,0,0.6736,0.0477,0,0,0.0628,0,0,810000€
360470,0,0,,,0,1,,0,0,450000€
360473,0,0,0.728,0.0159,0,0,0.1018,0,0,585000€
360474,0,0,,,0,0,,0,0,540000€
360482,0,0,,,0,0,,0,0,450000€
360483,0,0,0.8572,0.0806,0,0,0.1616,0,0,454500€
360489,0,1,,,0,0,,0,0,225000€
360490,0,0,0.8844,0.1703,0,0,0.224,0,0,270000€
360497,0,0,,,0,1,,0,0,454500€
360498,0,0,,,1,0,,0,0,270000€
360499,0,0,,,1,1,,0,0,1057500€
360503,0,0,0.7552,0.0291,0,0,0.0599,0,0,225000€
360506,0,0,0.8436,0.0363,0,0,0.1231,0,0,247500€
360507,0,0,,,0,1,,0,0,378000€
360510,0,0,0.6532,0.014,1,0,0.0513,0,0,814500€
360511,0,0,0.8096,,0,0,,0,0,364500€
360515,0,0,,,0,0,,0,0,1170000€
360516,0,0,0.8912,0.1504,0,0,0.5601,0,0,765000€
360520,0,1,,,0,0,,0,0,675000€
360521,0,0,,,0,0,,0,0,225000€
360528,0,0,,,0,0,,0,0,1350000€
360533,0,0,0.7144,0.008,0,0,0.0599,0,0,193500€
360537,0,0,,,1,0,,0,0,270000€
360544,0,1,,,0,0,,0,0,1125000€
360551,0,0,,,0,0,,0,0,405000€
360555,0,1,0.7144,0.0097,0,0,0.0513,0,0,1125000€
360556,0,0,,,1,0,,0,0,409500€
360557,0,1,,,0,0,,0,0,67500€
360559,0,0,,,0,1,,0,0,450000€
360563,0,0,0.5512,0.0115,0,0,0.0376,0,0,720000€
360566,0,0,,,1,0,,0,0,229500€
360567,0,1,0.9048,0.1002,0,0,0.0915,0,0,1575000€
360575,0,0,,,0,0,,0,0,454500€
360587,0,0,,,0,0,,0,0,225000€
360589,0,0,,,0,0,,0,0,283500€
360590,0,0,,,0,0,,0,0,675000€
360595,0,1,0.8028,0.0129,0,0,0.0,0,0,1318500€
360596,0,0,,,0,0,,0,0,679500€
360598,0,0,,,0,0,,0,0,454500€
360599,0,0,,,0,0,,0,0,360000€
360601,0,1,,,0,0,,0,0,265500€
360602,0,0,,,0,0,,0,0,117000€
360607,0,0,0.3404,0.0,0,0,0.0325,0,0,270000€
360608,0,1,,,0,0,,0,0,900000€
360609,0,0,,,0,0,,0,0,450000€
360617,0,0,,,0,1,,0,0,450000€
360618,0,0,,,1,0,,0,0,450000€
360621,0,1,,,0,0,,0,0,630000€
360622,0,1,,,0,0,,0,0,972000€
360624,0,1,,,0,0,,0,0,765000€
360630,0,0,0.8436,0.0204,0,0,0.1052,0,0,256500€
360635,0,0,,,1,0,,0,0,157500€
360636,0,0,0.7688,0.0115,0,0,0.059,0,0,202500€
360638,0,0,,,1,0,,0,0,1089000€
360639,0,1,,,0,1,,0,0,1363500€
360641,0,0,0.7144,0.0126,0,0,0.0761,0,0,540000€
360644,0,1,,,0,0,,0,0,360000€
360646,0,0,,,0,0,,0,0,229500€
360647,0,0,,,1,1,,0,0,580500€
360648,0,1,0.7348,0.0288,0,0,0.1608,0,0,450000€
360650,0,0,,,0,0,,0,0,472500€
360658,0,0,0.626,0.0,0,0,0.0308,0,0,1125000€
360660,0,0,,,0,0,,0,0,450000€
360661,0,0,0.7348,,0,0,0.0616,0,0,45000€
360670,0,0,,,0,0,,0,0,675000€
360672,0,0,,,0,0,,0,0,1170000€
360682,0,1,0.8572,0.0,0,0,,0,0,693000€
360685,0,0,,,0,0,,0,0,450000€
360691,0,0,,,0,0,,0,0,202500€
360696,0,0,,,1,0,,0,0,252000€
360697,0,0,,,0,0,,0,0,148500€
360699,0,0,,,0,0,,0,0,454500€
360700,0,0,,,0,0,,0,0,148500€
360702,0,0,,,0,0,,0,0,477000€
360705,0,0,0.6532,0.0287,0,0,0.0641,0,0,585000€
360706,0,1,0.7144,0.0077,0,1,0.0599,0,0,238500€
360708,0,0,,,0,0,,0,0,450000€
360710,0,0,0.7959999999999999,0.0391,1,0,0.2206,0,0,450000€
360717,0,1,,,0,0,,0,0,459000€
360718,0,0,,,0,1,,0,0,585000€
360726,0,0,,,0,0,,0,0,679500€
360729,0,0,0.6940000000000001,0.0094,0,0,0.0684,0,0,900000€
360730,0,0,,,0,0,,0,0,279000€
360731,0,0,0.4968,0.002,1,0,0.0068,0,0,1143000€
360739,0,0,,,0,0,,0,0,261000€
360742,0,1,0.8232,0.1542,0,0,0.3403,0,0,702000€
