SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
410033,0,0,,,0,0,,0,0,1350000€
410041,0,0,0.6736,0.0069,0,0,0.0547,0,0,238500€
410042,0,0,,,0,0,,0,0,180000€
410043,0,0,0.49,0.0,0,0,0.0043,0,0,85500€
410049,0,0,,,1,0,,0,0,477000€
410054,0,0,,,1,0,,0,0,900000€
410058,0,0,,,0,0,,0,0,225000€
410059,0,0,,,0,0,,0,0,675000€
410060,0,0,0.762,0.0607,0,0,0.1223,0,0,913500€
410062,0,1,0.6668,0.0094,0,0,0.0684,0,0,1125000€
410064,0,0,,,1,0,,0,0,675000€
410071,0,1,0.5784,0.0122,0,0,0.053,0,0,225000€
410079,0,0,,,0,0,,0,0,135000€
410080,0,1,,,0,0,,0,0,450000€
410082,0,0,,,0,0,,0,0,382500€
410083,0,0,0.6396,0.0397,0,0,0.0385,0,0,238500€
410085,0,0,0.6804,0.0156,0,0,0.1018,0,0,459000€
410090,0,0,0.7076,0.0203,0,0,0.0992,0,0,1125000€
410091,0,0,,,0,0,0.1736,0,0,900000€
410100,0,0,,,0,0,,0,0,450000€
410104,0,0,0.8028,0.0251,0,0,0.0752,0,0,423000€
410117,0,0,0.7552,0.0031,1,0,0.0231,0,0,675000€
410119,0,0,,,0,0,,0,0,490500€
410121,0,1,0.7688,0.0032,0,0,0.0573,0,0,675000€
410125,0,1,,,0,1,,0,0,306000€
410128,0,1,,,0,0,,0,0,675000€
410134,0,0,,,0,0,,0,0,180000€
410136,0,0,0.8096,,0,0,0.1616,0,0,1125000€
410137,0,0,0.83,,0,0,0.2018,0,0,180000€
410138,0,1,,,0,0,,0,0,45000€
410139,0,0,0.8436,,0,0,0.1377,0,0,360000€
410141,0,0,0.7484,0.0083,0,0,0.0534,0,0,90000€
410155,0,0,0.7348,0.0234,0,0,0.1334,0,0,225000€
410168,0,1,,,0,0,,0,0,1350000€
410170,0,0,,,0,0,,0,0,450000€
