SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
374291,0,0,,,0,0,,0,0,477000€
374292,0,0,,,0,0,,0,0,675000€
374294,0,0,,,0,0,,0,0,945000€
374303,0,0,0.966,0.0132,1,0,0.0941,0,0,859500€
374305,0,1,,,0,0,,0,0,1035000€
374306,0,0,0.7756,0.0021,1,0,0.0496,0,0,252000€
374309,0,0,,,0,0,,0,0,472500€
374310,0,0,,,0,0,,0,0,450000€
374314,0,0,0.8096,0.0249,0,0,0.1231,0,0,450000€
374315,0,0,,,0,0,,0,0,1129500€
374321,0,0,,,0,0,,0,0,270000€
374325,0,1,,,0,0,,0,0,450000€
374332,0,0,0.9456,0.0555,0,0,0.171,0,0,900000€
374342,0,1,,,0,0,,0,0,1350000€
374345,0,0,,,1,0,,0,0,238500€
374348,0,0,,,0,0,,0,0,675000€
374349,0,0,,,0,0,,0,0,900000€
374352,0,1,,,0,0,,0,0,450000€
374353,0,0,,,0,0,,0,0,720000€
374355,0,1,,,0,0,,0,0,454500€
374357,0,0,0.8368,0.0696,0,0,0.1539,0,0,67500€
374358,0,1,,,0,0,,0,0,1260000€
374360,0,0,0.8504,0.0703,1,0,0.0889,0,0,315000€
374361,0,0,,,0,1,,0,0,211500€
374368,0,1,0.4152,,0,0,,0,0,247500€
374369,0,0,,,0,0,,0,0,112500€
374372,0,0,,,0,0,,0,0,283500€
374375,0,0,0.7008,0.0638,0,0,0.0684,0,0,1039500€
374376,0,1,,,0,0,,0,0,135000€
374379,0,0,0.9252,0.0378,0,0,0.0513,0,0,585000€
374382,0,0,,,1,0,,0,0,990000€
374387,0,0,0.6532,0.0155,0,0,0.0894,0,0,162000€
374388,0,0,,,1,0,,0,0,216000€
374389,0,1,,,0,0,,0,0,765000€
374390,0,0,,,0,0,,0,0,675000€
374391,0,1,,,0,0,,0,0,720000€
374392,0,0,0.728,,0,0,,0,0,450000€
374401,0,0,0.7144,0.0089,0,0,,0,0,2250000€
374403,0,0,0.8028,,0,0,0.3968,0,0,450000€
374406,0,0,0.8232,0.0629,0,0,,0,0,810000€
374407,0,0,0.7756,0.0351,0,0,0.0949,0,0,324000€
374410,0,1,,,0,0,,0,0,1350000€
374411,0,0,,,0,1,,0,0,148500€
374415,0,0,,,0,0,,0,0,702000€
374418,0,0,,,1,0,,0,0,670500€
374422,0,0,0.7688,0.0396,0,0,0.0752,0,0,684000€
374428,0,1,0.6396,0.0083,0,0,0.0658,0,0,225000€
374432,0,0,,,0,0,,0,0,450000€
374434,0,0,,,0,1,,0,0,225000€
374435,0,1,,,1,0,,0,0,337500€
374439,0,1,,,0,0,,0,0,288000€
374444,0,1,,,0,0,,0,0,630000€
374448,0,1,,,0,0,,0,0,202500€
374449,0,0,,,0,0,,0,0,225000€
374451,0,0,,,0,0,,0,0,270000€
374455,0,0,,,0,0,,0,0,292500€
374456,0,0,,,0,0,,0,0,225000€
374466,0,1,,,0,0,,0,0,441000€
374467,0,1,0.8096,0.0264,0,0,0.118,0,0,360000€
374468,0,1,0.7212,,0,0,,0,0,900000€
374471,0,0,,,0,1,,0,0,675000€
374473,0,1,,,1,0,,0,0,373500€
374474,0,1,0.7144,0.0491,0,0,0.1018,0,0,540000€
374478,0,0,,,0,0,,0,0,225000€
374484,0,0,,,1,0,,0,0,495000€
374488,0,0,,,0,0,,0,0,675000€
374490,0,0,0.6668,0.0368,0,0,0.0445,0,0,450000€
374491,0,0,0.7416,0.0116,0,0,0.0752,0,0,675000€
374492,0,0,,,0,0,,0,0,1350000€
374493,0,1,,,0,0,,0,0,67500€
374498,0,0,,,1,1,,0,0,585000€
374511,0,1,0.66,0.0,0,0,0.0103,0,0,265500€
374515,0,0,,,0,0,,0,0,283500€
374517,0,1,0.7076,0.0328,0,0,0.0684,0,0,450000€
374526,0,0,,,0,0,,0,0,913500€
374527,0,0,,,0,0,,0,0,180000€
374528,0,0,,,0,0,,0,0,1800000€
374529,0,0,,,0,0,,0,0,459000€
374531,0,0,0.8232,0.0272,0,1,0.1103,0,0,225000€
374535,0,0,0.8368,0.0765,0,0,0.0684,0,0,247500€
374538,0,1,,,0,0,,0,0,679500€
374541,0,0,,,0,0,,0,0,418500€
374543,0,0,,,0,0,,0,0,180000€
374548,0,0,,,1,0,,0,0,270000€
374549,0,1,,0.0186,0,0,0.0992,0,0,477000€
374552,0,0,,,1,0,,0,0,157500€
374553,0,1,,,0,0,,0,0,1129500€
374579,0,0,,,1,0,,0,0,675000€
374580,0,0,0.7008,0.0,0,0,0.0034,0,0,454500€
374586,0,0,,,0,0,,0,0,675000€
374588,0,1,0.6872,0.0739,0,0,0.0547,0,0,405000€
374592,0,0,,,1,0,,0,0,454500€
374596,0,0,,,0,0,,0,0,423000€
374603,0,1,,,1,0,,0,0,765000€
374610,0,1,0.7552,0.0393,0,0,,0,0,283500€
374614,0,1,,,0,0,,0,0,328500€
374618,0,0,0.7824,0.0185,0,0,0.0923,0,0,193500€
374620,0,0,0.7892,0.0,0,0,0.0812,0,0,850500€
374621,0,0,0.3132,0.0156,0,0,0.0137,0,0,211500€
374624,0,1,0.83,0.0216,0,0,0.0504,0,0,450000€
374625,0,0,,,0,0,,0,0,900000€
374627,0,1,,,0,0,,0,0,909000€
374631,0,1,0.8096,0.0079,0,0,,0,0,225000€
374633,0,1,,,0,0,,0,0,315000€
374634,0,1,,,0,0,,0,0,144000€
374637,0,0,0.6940000000000001,0.0,1,0,0.0513,0,0,1125000€
374642,0,0,0.8504,0.0561,0,0,0.1633,0,0,225000€
374654,0,0,0.7076,,0,0,,0,0,238500€
374663,0,0,,,1,0,,0,0,369000€
374670,0,1,,,0,0,,0,0,904500€
374672,0,0,0.7552,0.2454,0,0,0.218,0,0,94500€
374675,0,1,,,1,1,,0,0,225000€
374676,0,0,,,1,0,,0,0,180000€
374683,0,1,0.8232,0.0047,0,0,0.0205,0,0,679500€
374702,0,1,,,1,0,,0,0,675000€
374704,0,0,,,0,0,,0,0,256500€
374706,0,0,0.9388,0.0425,0,0,0.1112,0,0,1350000€
374707,0,0,,,0,0,,0,0,450000€
374709,0,0,,,0,0,,0,0,450000€
374711,0,1,,,0,0,,0,0,135000€
374712,0,1,,,0,0,,0,0,454500€
374713,0,0,0.8708,0.0583,0,1,0.1531,0,0,450000€
374715,0,0,,,0,0,,0,0,963000€
374716,0,1,0.7959999999999999,0.0,0,0,0.1043,0,0,675000€
374719,0,0,,,0,0,,0,0,405000€
374721,0,0,0.6940000000000001,0.0,0,0,0.236,0,0,189000€
374723,0,0,0.932,0.5909,0,0,0.2574,0,0,180000€
374725,0,0,0.6056,0.0031,0,0,0.0231,0,0,450000€
