SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
420957,0,0,0.6532,0.0079,0,0,0.0684,0,0,454500€
420958,0,0,0.7348,0.0034,0,0,0.1163,0,0,225000€
420960,0,0,0.7892,,0,0,0.1915,0,0,1125000€
420961,0,0,0.626,0.0449,0,0,0.0684,0,0,225000€
420968,0,0,,,0,0,,0,0,1125000€
420969,0,1,0.7756,0.0128,0,0,0.0428,0,0,585000€
420975,0,1,,,0,0,,0,0,477000€
420981,0,0,,,0,0,,0,0,225000€
420989,0,0,,,0,0,,0,0,900000€
420990,0,0,,,0,0,,0,0,135000€
420994,0,0,,,1,0,,0,0,540000€
420996,0,0,,,0,0,,0,0,945000€
421000,0,0,0.6532,0.0064,0,0,0.0496,0,0,675000€
421001,0,0,,,0,0,,0,0,90000€
421005,0,1,,,0,0,,0,0,1350000€
421007,0,1,0.7144,0.0,0,0,0.0513,0,0,454500€
421012,0,0,,,0,1,,0,0,135000€
421013,0,1,,,0,0,,0,0,675000€
421017,0,0,0.6464,,0,0,,0,0,126000€
421020,0,0,0.6532,0.0073,0,0,0.0564,0,0,157500€
421021,0,0,,,0,0,,0,0,450000€
421023,0,0,0.6804,0.0034,0,0,0.0676,0,0,670500€
421024,0,0,,,0,0,,0,0,675000€
421031,0,0,,,0,0,,0,0,247500€
421035,0,0,,,1,0,,0,0,454500€
421036,0,0,,,0,1,,0,0,454500€
421040,0,0,0.7959999999999999,0.4225,0,0,0.8525,0,0,252000€
421042,0,1,0.5988,0.0122,0,0,0.0428,0,0,1350000€
421046,0,0,,,0,0,,0,0,1615500€
421049,0,0,,,0,0,,0,0,229500€
421051,0,0,0.6668,0.0273,0,0,0.0684,0,0,720000€
421053,0,0,0.8844,0.0001,0,0,0.13,0,0,909000€
421054,0,1,0.6464,0.0079,0,0,,0,0,225000€
421060,0,0,,,0,0,,0,0,67500€
421066,0,0,0.6872,0.008,0,0,0.065,0,0,144000€
421069,0,0,,,0,0,,0,0,522000€
421073,0,1,0.6464,0.0437,0,0,0.0684,0,0,454500€
421074,0,1,,,0,0,,0,0,913500€
421084,0,0,0.8708,0.0035,0,0,0.2386,0,0,162000€
421088,0,0,,,0,0,,0,0,463500€
421095,0,0,,,0,0,,0,0,310500€
421100,0,1,0.8572,0.0699,0,0,0.1385,0,0,225000€
421104,0,1,0.8436,0.0174,0,0,0.0616,0,0,720000€
421108,0,0,,,0,0,,0,0,180000€
421110,0,0,,,0,0,,0,0,918000€
421111,0,0,,,0,0,,0,0,450000€
421112,0,0,,,0,0,,0,0,675000€
421121,0,0,0.762,0.0078,0,0,0.0479,0,0,900000€
421125,0,0,,,0,1,,0,0,675000€
421127,0,1,0.6872,0.0101,0,0,0.0513,0,0,450000€
421129,0,0,0.6056,0.0301,0,0,0.1266,0,0,283500€
421130,0,0,,,1,0,,0,0,450000€
421136,0,0,,,1,0,,0,0,454500€
421138,0,1,0.7416,0.2488,0,0,0.1633,0,0,1350000€
421140,0,0,,,1,0,,0,0,112500€
421142,0,0,0.7892,0.1982,1,0,0.0949,0,0,180000€
421144,0,1,0.8640000000000001,0.0188,1,0,0.0231,0,0,679500€
421149,0,0,,,0,0,,0,0,225000€
421157,0,0,0.8028,0.0792,0,0,0.1231,0,0,270000€
421163,0,1,,,0,0,,0,0,337500€
421165,0,0,,,0,1,,0,0,796500€
421167,0,0,,,0,0,,0,0,729000€
421169,0,0,,,0,0,,0,0,675000€
421171,0,1,0.66,0.0077,0,0,0.0547,0,0,675000€
421173,0,0,,,0,0,,0,0,630000€
421174,0,0,,,1,0,,0,0,454500€
421177,0,0,0.6124,0.1224,0,0,0.0881,0,0,270000€
421184,0,0,0.5784,0.0026,0,0,0.0111,0,0,1071000€
421186,0,1,,,0,0,,0,0,783000€
421189,0,0,,,1,0,,0,0,675000€
421191,0,0,,,0,1,,0,0,225000€
421193,0,1,,,0,0,,0,0,454500€
421197,0,0,0.7959999999999999,0.0289,0,0,0.1231,0,0,504000€
421204,0,1,,,0,0,,0,0,540000€
421212,0,0,,,1,0,,0,0,495000€
421214,0,0,,,0,0,,0,0,234000€
421215,0,0,,,0,0,,0,0,675000€
421219,0,1,,,0,0,,0,0,360000€
421220,0,0,,,0,0,,0,0,900000€
421221,0,0,0.4424,0.0012,1,0,0.0051,0,0,900000€
421229,0,0,,,0,0,,0,0,315000€
421237,0,0,,,0,0,,0,0,450000€
421240,0,0,,,0,0,,0,0,900000€
421242,0,0,0.8028,0.0045,0,0,0.0231,0,0,598500€
421252,0,0,,,0,0,,0,0,315000€
421267,0,0,,,0,0,,0,0,247500€
421270,0,1,,,1,0,,0,0,1080000€
421271,0,0,,,0,0,,0,0,922500€
421279,0,0,,,0,0,,0,0,180000€
421280,0,0,0.6124,0.0054,0,0,0.0205,0,0,297000€
421283,0,1,0.9456,0.0663,0,0,0.1146,0,0,180000€
421285,0,0,,,0,0,,0,0,454500€
421287,0,1,0.7076,0.0428,0,0,0.0761,0,0,900000€
421291,0,0,0.7892,0.1499,0,0,0.1847,0,0,207000€
421292,0,0,,,0,0,,0,0,558000€
421295,0,0,0.8844,0.0115,0,0,0.0445,0,0,495000€
421296,0,1,,,0,0,,0,0,585000€
421299,0,0,,,0,0,,0,0,1102500€
421300,0,1,,,0,1,,0,0,454500€
421301,0,1,,,1,0,,0,0,450000€
421309,0,0,,,0,0,,0,0,180000€
421310,0,0,,,0,0,,0,0,157500€
421312,0,0,,,0,0,,0,0,720000€
421314,0,0,,,0,0,,0,0,459000€
421316,0,1,0.6668,0.0072,0,0,0.0667,0,0,675000€
421317,0,0,,0.006999999999999999,0,0,0.065,0,0,270000€
421319,0,0,,,0,0,,0,0,283500€
421320,0,1,,,0,0,,0,0,1350000€
421324,0,1,,,0,0,,0,0,90000€
421327,0,0,,,1,0,,0,0,909000€
