SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
232499,0,0,,,0,0,,0,0,454500€
232503,0,1,,,1,0,,0,0,180000€
232523,0,0,,,0,0,,0,0,247500€
232524,0,0,,,0,0,,0,0,463500€
232531,0,0,0.6464,0.0825,0,0,0.1009,0,0,675000€
232539,0,0,,,0,0,,0,0,900000€
232542,0,0,0.7144,,0,0,0.0513,0,0,675000€
232544,0,0,,,0,0,,0,0,900000€
232545,0,1,,,0,0,,0,0,1125000€
232549,0,0,,,0,0,,0,0,270000€
232553,0,0,,,0,0,,0,0,2250000€
232568,0,0,,,1,0,,0,0,234000€
232569,0,0,0.6056,0.035,0,0,0.0154,0,0,157500€
232572,0,1,,,1,0,,0,0,540211€
232573,0,1,0.6940000000000001,0.1216,0,0,0.1052,0,0,1129500€
232579,0,0,0.728,0.0081,0,0,0.0599,0,0,225000€
232582,0,0,,,0,0,,0,0,454500€
232584,0,0,,,0,0,,0,0,135000€
232586,0,0,,,1,0,,0,0,1035000€
232596,0,0,0.7348,0.0248,0,0,0.1231,0,0,945000€
232598,0,1,,,0,0,,0,0,612000€
232599,0,1,0.8436,0.0053,0,0,0.0257,0,0,913500€
232607,0,1,,,0,1,,0,0,135000€
232608,0,0,,,1,0,,0,0,157500€
232609,0,1,0.8232,0.0049,0,0,0.0282,0,0,45000€
232610,0,0,0.7552,0.0612,0,0,0.3078,0,0,225000€
232612,0,1,,,0,0,,0,0,360000€
232616,0,0,,,0,0,,0,0,238500€
232621,0,1,0.762,0.0605,0,0,0.3848,0,0,580500€
232622,0,0,0.7008,0.0076,0,0,0.0581,0,0,675000€
232623,0,0,,,0,0,,0,0,1125000€
232625,0,1,,,0,0,,0,0,1800000€
232636,0,1,,,0,0,,0,0,225000€
232642,0,0,,,1,0,,0,0,1089000€
232644,0,0,,,0,1,,0,0,450000€
232645,0,1,,,0,0,,0,0,193500€
232647,0,0,0.7348,0.126,0,0,0.0479,0,0,360000€
232648,0,0,,,0,0,,0,0,576000€
232651,0,0,,0.5607,0,0,0.2745,0,0,405000€
232657,0,1,0.7076,0.061,0,0,0.1189,0,0,1156500€
232661,0,1,0.8572,0.0146,0,0,0.0616,0,0,900000€
232667,0,0,0.6464,0.006,0,0,0.041,0,0,274500€
232668,0,0,,,0,0,,0,0,360000€
232669,0,0,,,0,0,,0,0,225000€
232673,0,0,,,0,0,,0,0,1800000€
232677,0,1,,,0,0,,0,0,454500€
232680,0,1,0.7008,0.008,0,0,0.0513,0,0,1134000€
