SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
136134,0,0,,,0,0,,0,0,450000€
136138,0,1,0.7348,0.0214,0,0,0.0137,0,0,454500€
136139,0,0,0.6940000000000001,0.0414,0,0,0.0855,0,0,477000€
136141,0,0,,,0,0,,0,0,454500€
136148,0,1,,,0,0,,0,0,1125000€
136149,0,0,,,0,0,,0,0,112500€
136151,0,0,,,0,0,,0,0,1575000€
136153,0,1,0.7008,0.0,0,0,0.0838,0,0,1395000€
136157,0,0,0.728,0.0277,0,0,0.0616,0,0,679500€
136164,0,1,0.8912,0.0415,0,0,0.1231,0,0,144000€
136167,0,0,,,0,0,,0,0,675000€
136170,0,0,0.8572,0.0271,0,0,0.1129,0,0,315000€
136173,0,0,,,0,0,,0,0,90000€
136174,0,0,0.6124,0.0269,0,0,0.0068,0,0,243000€
136175,0,0,,,0,0,,0,0,675000€
136179,0,0,,,0,0,,0,0,688500€
136183,0,0,,,1,0,,0,0,675000€
136186,0,0,,,1,0,,0,0,486000€
136195,0,1,0.6940000000000001,0.0107,0,0,0.068,0,0,225000€
136196,0,0,0.7144,0.0438,0,0,0.0898,0,0,45000€
136198,0,0,,,0,0,,0,0,778500€
136199,0,0,0.4288,0.0048,0,0,0.0205,0,0,405000€
136204,0,0,,,0,0,,0,0,913500€
136208,0,1,0.6872,0.0091,0,0,0.0847,0,0,225000€
136212,0,0,0.9728,0.1027,0,0,0.2189,0,0,904500€
136214,0,0,,,0,0,,0,0,1102500€
136216,0,1,,,0,0,,0,0,243000€
136218,0,1,,,0,1,,0,0,450000€
136220,0,0,,,0,0,,0,0,1147500€
136226,0,0,0.7688,0.0046,1,1,0.0291,0,0,135000€
136240,0,0,0.8368,0.044,0,0,0.0462,0,0,283500€
136241,0,0,,,0,0,,0,0,1125000€
136242,0,0,,,0,0,,0,0,1327500€
136245,0,1,0.7348,0.0165,0,0,0.0676,0,0,922500€
136247,0,0,,,0,0,,0,0,270000€
136248,0,1,,,0,0,,0,0,1125000€
136249,0,0,,,0,0,,0,0,360000€
136254,0,0,,,1,0,,0,0,913500€
136259,0,1,0.5920000000000001,0.7536,0,0,0.2779,0,0,679500€
136262,0,1,,,0,0,,0,0,540000€
136268,0,0,,,0,1,,0,0,270000€
136269,0,0,,,0,0,,0,0,675000€
136272,0,0,0.6804,,0,0,0.077,0,0,193500€
136275,0,1,0.7008,0.0549,1,0,0.1086,0,0,1129500€
136280,0,0,0.6192,0.0038,1,0,0.0231,0,0,252000€
136281,0,1,0.7212,0.0785,0,0,0.0847,0,0,495000€
136290,0,0,0.6328,0.0034,0,0,0.0265,0,0,450000€
136295,0,1,,,0,0,,0,0,180000€
136301,0,0,,,1,0,,0,0,675000€
136303,0,0,0.6940000000000001,0.032,0,0,0.0564,0,0,139500€
136305,0,0,,,1,0,,0,0,225000€
136310,0,0,0.5648,0.0287,0,0,0.0068,0,0,373500€
136326,0,0,0.8164,0.6334,0,0,0.2309,0,0,180000€
136327,0,0,0.7688,0.0841,0,0,0.0829,0,0,360000€
136329,0,0,,0.0457,0,0,,0,0,454500€
136331,0,1,,,1,0,,0,0,675000€
136332,0,0,,,0,1,,0,0,463500€
136333,0,0,,,0,0,,0,0,180000€
136335,0,0,0.4152,0.0074,0,0,0.0077,0,0,742500€
136340,0,1,,,0,0,,0,0,900000€
136341,0,1,0.7416,0.0088,0,0,0.0342,0,0,463500€
136352,0,0,,,0,0,,0,0,292500€
136353,0,0,0.6804,0.0,1,0,0.0103,0,0,540000€
136354,0,0,,,0,0,,0,0,135000€
136361,0,0,,,1,0,,0,0,247500€
136362,0,0,,,1,0,,0,0,1156500€
136370,0,1,,,1,0,,0,0,382500€
136379,0,0,0.8028,0.1098,0,0,0.1488,0,0,360000€
136380,0,0,0.6464,0.006999999999999999,0,0,0.0684,0,0,900000€
136386,0,0,,,0,0,,0,0,270000€
136388,0,1,,,0,0,,0,0,450000€
136393,0,1,,,0,0,,0,0,1363500€
136399,0,0,,,1,0,,0,0,450000€
136405,0,0,0.7756,0.0364,0,0,0.236,0,0,135000€
136407,0,0,,,0,0,,0,0,270000€
136420,0,0,0.8096,,0,0,,0,0,697500€
136424,0,0,0.8028,0.0075,0,0,0.0308,0,0,1575000€
136425,0,1,,,0,0,,0,0,360000€
136428,0,1,,,0,0,,0,0,90000€
136430,0,0,,,1,0,,0,0,450000€
136435,0,1,,,0,0,,0,0,1350000€
136436,0,0,,,1,0,,0,0,688500€
136439,0,0,,,0,1,,0,0,315000€
136442,0,0,,,0,1,,0,0,193500€
136444,0,0,1.0,0.0114,0,0,0.0342,0,0,675000€
136448,0,1,,,0,0,,0,0,135000€
136450,0,0,,,0,1,,0,0,85500€
136451,0,0,0.7484,0.0366,0,0,0.1454,0,0,292500€
136455,0,0,0.728,0.0321,1,0,0.0599,0,0,1125000€
136456,0,0,,,0,0,,0,0,270000€
136460,0,1,0.8912,0.1426,0,0,0.1471,0,0,337500€
136461,0,0,,,1,0,,0,0,360000€
136462,0,1,,,0,0,,0,0,526500€
136463,0,0,,,0,0,,0,0,454500€
136464,0,1,,,0,0,,0,0,675000€
136471,0,1,0.6328,0.0268,0,0,0.0274,0,0,900000€
136476,0,0,0.8096,0.0136,1,0,,0,0,112500€
136477,0,0,0.8504,0.1809,0,0,0.1496,0,0,567000€
136481,0,1,,,0,0,,0,0,450000€
136483,0,1,,,1,0,,0,0,450000€
136487,0,0,,,0,0,,0,0,1647000€
136488,0,0,0.9184,,0,0,,0,0,495000€
136500,0,0,0.7076,,0,0,,0,0,675000€
136501,0,0,0.8232,0.2763,0,0,0.1539,0,0,225000€
136506,0,1,0.7484,0.0021,0,0,0.0299,0,0,135000€
136508,0,0,,,0,0,,0,0,900000€
136509,0,0,,,0,0,,0,0,468000€
136510,0,0,,,1,0,,0,0,1575000€
136514,0,1,0.5716,0.0022,0,0,0.0103,0,0,454500€
136518,0,0,,,0,0,,0,0,787500€
136528,0,0,,,0,0,,0,0,162000€
136538,0,0,,,0,0,,0,0,238500€
136541,0,1,,,0,0,,0,0,1125000€
136545,0,1,0.6872,0.0159,0,0,0.0915,0,0,454500€
136546,0,0,0.966,0.0292,0,0,0.1231,0,0,450000€
136547,0,1,,,0,0,,0,0,1755000€
136552,0,0,0.6396,0.0337,0,0,0.041,0,0,225000€
136553,0,0,0.66,0.0322,0,0,0.1171,0,0,810000€
136554,0,0,,,0,0,,0,0,198000€
136555,0,1,0.83,0.0386,0,0,0.065,0,0,450000€
136557,0,1,0.49,0.0126,0,0,0.0068,0,0,841500€
136567,0,0,,,1,0,,0,0,454500€
136570,0,0,,,1,0,,0,0,225000€
136573,0,1,,,0,0,,0,0,454500€
136581,0,1,,,0,0,,0,0,135000€
136584,0,1,,,0,0,,0,0,157500€
136589,0,1,,,0,0,,0,0,630000€
136594,0,0,0.7959999999999999,0.0714,1,0,0.1368,0,0,180000€
136606,0,0,0.7484,0.1961,0,1,0.1077,0,0,225000€
136609,0,0,,,0,0,,0,0,675000€
136612,0,0,0.6668,0.0208,0,0,0.0513,0,0,450000€
136614,0,1,0.7688,0.0566,0,0,0.0599,0,0,148500€
136615,0,0,0.7552,0.0134,0,0,0.0855,0,0,675000€
136619,0,0,0.7348,0.0151,0,0,0.0599,0,0,238500€
136621,0,0,0.8028,0.027000000000000003,0,0,0.1103,0,0,463500€
136624,0,0,,,0,0,,0,0,229500€
136628,0,0,,,0,0,,0,0,225000€
136630,0,0,0.83,0.0382,0,0,0.1539,0,0,481500€
136632,0,0,,,0,0,,0,0,697500€
136638,0,0,,,0,1,,0,0,346500€
136644,0,0,0.8436,0.0908,0,0,0.2386,0,0,697500€
136650,0,1,,,0,0,,0,0,450000€
136652,0,0,,,0,0,,0,0,180000€
136655,0,0,0.8912,0.3939,0,0,0.1385,0,0,270000€
136657,0,1,,,0,0,,0,0,45000€
136659,0,1,,,0,0,,0,0,450000€
136662,0,0,,,0,1,,0,0,54000€
136664,0,1,,,0,0,,0,0,585000€
136666,0,0,,,0,1,,0,0,675000€
136671,0,1,,,0,0,,0,0,292500€
136675,0,0,,,1,0,,0,0,679500€
136677,0,1,0.6396,,0,0,,0,0,675000€
136678,0,1,,,0,0,,0,0,1575000€
136681,0,0,,,0,0,0.1154,0,0,679500€
136684,0,0,,,0,0,,0,0,675000€
136690,0,0,,,0,0,,0,0,225000€
136691,0,0,,,0,0,,0,0,112500€
136693,0,0,,,0,0,,0,0,585000€
136694,0,1,,,0,0,,0,0,423000€
136699,0,0,0.7688,0.0082,1,0,0.0513,0,0,1665000€
136701,0,0,,,0,0,,0,0,751500€
136702,0,0,,,1,0,,0,0,675000€
136703,0,1,,,0,0,,0,0,450000€
136704,0,0,,,0,0,,0,0,382500€
136709,0,0,,,0,0,,0,0,675000€
136714,0,0,,,0,0,,0,0,675000€
136715,0,1,,,0,0,,0,0,675000€
136717,0,0,,,0,0,,0,0,157500€
136727,0,0,,,0,0,,0,0,679500€
