SK_ID_CURR,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
164519,0,0,0.6328,,0,0,0.0068,0,0,324000€
164520,0,0,0.728,0.0336,0,0,0.1154,0,0,225000€
164521,0,1,,,0,0,,0,0,67500€
164525,0,0,,,1,0,,0,0,180000€
164529,0,0,,,0,0,,0,0,900000€
164544,0,0,0.7552,0.0169,0,0,0.0838,0,0,1800000€
164551,0,1,,,0,0,,0,0,148500€
164553,0,0,,0.0379,0,0,,0,0,135000€
164559,0,0,0.8028,0.0347,0,0,0.0393,0,0,958500€
164563,0,0,0.6940000000000001,0.1659,0,0,0.077,0,0,666000€
164565,0,1,,,0,0,,0,0,486000€
164566,0,0,0.8096,0.0567,0,0,0.2086,0,0,855000€
164573,0,0,,,1,0,,0,0,675000€
164575,0,1,0.7824,0.1579,0,0,0.0812,0,0,225000€
164576,0,0,,,0,0,,0,0,238500€
164579,0,0,,,0,0,,0,0,135000€
164581,0,0,,,0,0,,0,0,103500€
164582,0,0,0.8504,,0,0,,0,0,517500€
164584,0,0,,,0,0,,0,0,135000€
164590,0,0,0.7484,0.0176,0,0,0.1026,0,0,553500€
164595,0,1,0.6804,0.0077,0,0,0.0599,0,0,495000€
164596,0,0,,,0,0,,0,0,229500€
164598,0,0,,,0,0,,0,0,1800000€
164604,0,0,,,1,0,,0,0,225000€
164612,0,1,,,0,0,,0,0,585000€
164614,0,1,,,1,0,,0,0,225000€
164615,0,0,0.5852,,0,0,0.0103,0,0,468000€
164616,0,1,0.8572,0.1273,0,0,0.0667,0,0,1125000€
164617,0,1,,,0,0,,0,0,216000€
164618,0,0,,,0,0,,0,0,891000€
164621,0,0,,,0,0,,0,0,225000€
164624,0,0,0.8844,0.004,0,0,0.0197,0,0,468000€
164627,0,1,0.66,0.0087,0,0,0.0684,0,0,450000€
164629,0,0,0.9864,0.0863,0,1,0.136,0,0,900000€
164636,0,0,,,1,0,,0,0,229500€
164641,0,1,,,0,0,,0,0,450000€
164649,0,1,,,1,0,,0,0,252000€
164654,0,1,0.7756,0.0119,0,0,0.0752,0,0,472500€
164656,0,0,,,0,0,,0,0,855000€
164657,0,0,,,0,0,,0,0,697500€
164659,0,0,0.3336,0.0025,0,0,0.0154,0,0,477000€
164660,0,0,,,0,1,,0,0,225000€
164662,0,0,,,0,0,,0,0,495000€
164665,0,0,,,0,0,,0,0,900000€
164667,0,0,,,0,0,,0,0,225000€
164671,0,0,,,0,1,,0,0,1035000€
164674,0,0,,,0,0,,0,0,283500€
164675,0,0,,,0,0,,0,0,711000€
164677,0,1,,,0,0,,0,0,1354500€
164678,0,0,0.8028,0.004,0,0,0.0231,0,0,180000€
164680,0,0,0.8708,,0,0,,0,0,270000€
164681,0,0,,,0,0,,0,0,1800000€
164683,0,0,,,0,0,,0,0,540000€
164686,0,0,,,0,0,,0,0,135000€
164689,0,0,0.5920000000000001,0.0102,0,0,0.041,0,0,900000€
164698,0,1,0.8232,0.0094,0,0,0.0513,0,0,900000€
164701,0,0,0.7756,0.0274,0,0,0.112,0,0,1129500€
164702,0,1,,,0,0,,0,0,427500€
164704,0,0,,,0,1,,0,0,180000€
164710,0,0,,,0,1,,0,0,90000€
164715,0,1,0.8028,0.0837,0,0,0.2121,0,0,693000€
164724,0,1,,,0,0,,0,0,675000€
164725,0,0,,,0,0,,0,0,261000€
164737,0,0,,,0,0,,0,0,900000€
164742,0,0,,,0,1,,0,0,900000€
164743,0,0,,,1,0,,0,0,198000€
164749,0,0,,,0,0,,0,0,1350000€
164752,0,1,,,0,0,,0,0,900000€
164762,0,1,0.6940000000000001,0.016,0,0,0.0838,0,0,675000€
164765,0,0,,,1,0,,0,0,157500€
164767,0,0,0.8096,,0,0,,0,0,247500€
164770,0,0,0.6396,0.0022,0,0,0.0205,0,0,180000€
164773,0,0,,,0,0,,0,0,351000€
164778,0,0,,,0,0,0.0205,0,0,423000€
164790,0,0,,,0,0,,0,0,909000€
164791,0,0,0.8164,0.0023,1,0,0.0154,0,0,256500€
164792,0,0,,,0,0,,0,0,652500€
164794,0,1,0.66,0.0054,0,0,0.0547,0,0,450000€
164795,0,0,,,0,0,,0,0,315000€
164796,0,1,,,0,0,,0,0,450000€
164798,0,0,,,0,1,,0,0,270000€
164804,0,0,0.6872,0.0081,0,0,0.0616,0,0,1350000€
164805,0,0,0.7008,0.0079,1,0,0.0676,0,0,121500€
164807,0,0,0.7212,0.0298,0,0,0.0547,0,0,679500€
164811,0,0,,,0,0,,0,0,774000€
164820,0,1,,,0,0,,0,0,675000€
164823,0,1,0.6532,0.0081,0,0,0.0513,0,0,454500€
164824,0,0,,,0,0,,0,0,270000€
164831,0,0,0.8096,0.069,0,0,0.1539,0,0,270000€
164832,0,0,,,0,0,,0,0,612000€
164837,0,1,0.6668,0.0091,0,0,0.0684,0,0,1125000€
164844,0,0,,,0,0,,0,0,315000€
164851,0,0,,,0,0,,0,0,225000€
164852,0,1,,,0,0,,0,0,549000€
164854,0,0,0.7688,0.0,1,0,0.0607,0,0,675000€
164858,0,1,0.8232,0.0225,0,0,0.1112,0,0,135000€
164860,0,0,0.6328,0.0047,0,0,0.0137,0,0,702000€
164861,0,0,0.8436,0.0116,0,0,0.0855,0,0,180000€
164863,0,0,,,0,0,,0,0,463500€
164869,0,0,0.626,0.0025,0,0,0.006,0,0,900000€
164872,0,0,,,0,0,,0,0,67500€
164874,0,0,0.7144,0.0561,1,0,0.3147,0,0,882000€
164875,0,1,,,0,0,,0,0,418500€
164876,0,0,,,1,0,,0,0,360000€
